Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
8,8_108693.jpg,0.0489,0.1111,0.04,0.0,0.16,0.0,0.0622,0.0933,0.0267
8,8_108808.jpg,0.0578,0.0756,0.0444,0.0889,0.0711,0.0,0.0533,0.1111,0.0
8,8_108900.jpg,0.0,0.0533,0.0578,0.0178,0.1467,0.0089,0.0756,0.0711,0.0533
8,8_10928.jpg,0.0,0.1867,0.0,0.0,0.1067,0.0,0.0,0.1467,0.0
8,8_109859.jpg,0.1067,0.0667,0.08,0.0311,0.1467,0.0267,0.0756,0.0756,0.0444
8,8_110147.jpg,0.0667,0.1067,0.0,0.0044,0.2178,0.04,0.0489,0.0756,0.0578
8,8_110199.jpg,0.0133,0.1778,0.0133,0.0667,0.1067,0.0444,0.0578,0.0711,0.0578
8,8_110290.jpg,0.0489,0.1244,0.0844,0.0756,0.16,0.04,0.0,0.1244,0.0489
8,8_110358.jpg,0.04,0.0889,0.0933,0.08,0.1289,0.0667,0.0533,0.0756,0.0667
8,8_11059.jpg,0.04,0.1067,0.0,0.0178,0.1422,0.0178,0.0,0.0978,0.0489
8,8_110615.jpg,0.1022,0.08,0.0,0.0267,0.1467,0.0756,0.0844,0.0756,0.1022
8,8_111153.jpg,0.04,0.1067,0.0489,0.0,0.1467,0.0,0.0622,0.12,0.0
8,8_111637.jpg,0.0356,0.1378,0.04,0.0,0.1333,0.0089,0.0,0.1422,0.0311
8,8_111837.jpg,0.0356,0.1689,0.0089,0.0489,0.1156,0.0,0.0,0.1156,0.08
8,8_111891.jpg,0.0356,0.1333,0.0,0.0,0.1289,0.0,0.0222,0.12,0.0133
8,8_11220.jpg,0.0444,0.1067,0.0,0.0222,0.0667,0.0311,0.0578,0.0667,0.04
8,8_112631.jpg,0.0622,0.1467,0.0,0.0667,0.0533,0.0133,0.0444,0.0667,0.0578
8,8_112721.jpg,0.0,0.12,0.0889,0.0,0.1644,0.0089,0.0978,0.0844,0.0
8,8_112752.jpg,0.0533,0.1067,0.08,0.0356,0.12,0.0,0.0889,0.0667,0.0
8,8_11351.jpg,0.0756,0.0933,0.0711,0.0622,0.0978,0.0,0.0711,0.08,0.0
8,8_113547.jpg,0.0444,0.0844,0.08,0.0178,0.1111,0.0089,0.0267,0.12,0.0
8,8_11512.jpg,0.0844,0.0756,0.1067,0.0222,0.1333,0.0,0.0978,0.08,0.0
8,8_11643.jpg,0.0533,0.1022,0.0267,0.0133,0.1289,0.0,0.04,0.1244,0.0
8,8_11804.jpg,0.0,0.1067,0.0533,0.0,0.1422,0.0,0.0444,0.1156,0.0
8,8_11935.jpg,0.0533,0.1289,0.0311,0.0,0.1378,0.0,0.0,0.1422,0.0
8,8_12096.jpg,0.1111,0.12,0.0578,0.0222,0.12,0.0089,0.0889,0.0711,0.0356
8,8_12227.jpg,0.0489,0.1067,0.0489,0.0311,0.1244,0.0,0.0356,0.0889,0.04
8,8_1234.jpg,0.0,0.0578,0.0711,0.0311,0.1156,0.0044,0.08,0.0622,0.0
8,8_12388.jpg,0.0489,0.0667,0.0667,0.0356,0.1378,0.0044,0.0311,0.08,0.0578
8,8_12519.jpg,0.0889,0.0711,0.0,0.0667,0.1289,0.0356,0.0578,0.0978,0.0
8,8_1262.jpg,0.0444,0.0667,0.1022,0.0267,0.0978,0.0578,0.0,0.0933,0.04
8,8_12680.jpg,0.0578,0.1067,0.0,0.0578,0.1111,0.0178,0.0489,0.1067,0.0
8,8_12811.jpg,0.0533,0.1111,0.0267,0.0178,0.1244,0.0,0.0444,0.0978,0.0
8,8_12972.jpg,0.0711,0.0711,0.0578,0.0,0.1289,0.0356,0.0,0.1244,0.0356
8,8_13103.jpg,0.0578,0.0889,0.0178,0.0,0.1333,0.0178,0.0578,0.0844,0.0311
8,8_13264.jpg,0.0578,0.08,0.0267,0.0,0.1289,0.0356,0.0578,0.0667,0.04
8,8_13395.jpg,0.0889,0.1111,0.0,0.08,0.1111,0.0267,0.0444,0.0667,0.0622
8,8_13556.jpg,0.0356,0.12,0.0622,0.0889,0.1422,0.0356,0.0578,0.0667,0.0533
8,8_13687.jpg,0.0178,0.1067,0.0444,0.0,0.1289,0.0089,0.0311,0.1289,0.0
8,8_13848.jpg,0.0844,0.1156,0.0,0.04,0.1289,0.0444,0.0756,0.0667,0.0267
8,8_13979.jpg,0.0667,0.0756,0.0444,0.0133,0.1333,0.0044,0.0,0.1111,0.0622
8,8_14140.jpg,0.04,0.08,0.0578,0.0089,0.1244,0.0133,0.0444,0.1156,0.0
8,8_14271.jpg,0.0756,0.0844,0.0489,0.0,0.1111,0.0889,0.0,0.1022,0.0489
8,8_14432.jpg,0.0533,0.0933,0.0356,0.0,0.12,0.0133,0.0311,0.1289,0.0
8,8_14563.jpg,0.0622,0.12,0.0444,0.0222,0.1244,0.0444,0.1067,0.0667,0.0267
8,8_14724.jpg,0.0133,0.1111,0.0267,0.0444,0.1467,0.08,0.0933,0.08,0.0
8,8_14855.jpg,0.0,0.0889,0.0667,0.0,0.1111,0.0311,0.0578,0.1511,0.0
8,8_15016.jpg,0.0,0.1156,0.0489,0.0,0.1156,0.0,0.0844,0.0978,0.0
8,8_15147.jpg,0.0311,0.0667,0.0667,0.04,0.1244,0.0089,0.0756,0.0756,0.0
8,8_15308.jpg,0.0133,0.0756,0.0622,0.0311,0.1333,0.04,0.0978,0.0711,0.0
8,8_1542.jpg,0.0178,0.1378,0.0178,0.0,0.1333,0.0,0.0,0.1467,0.0
8,8_15426.jpg,0.0667,0.0844,0.0,0.0178,0.1422,0.0267,0.0756,0.0711,0.0
8,8_15575.jpg,0.1333,0.1422,0.0533,0.0089,0.1156,0.0622,0.0622,0.0844,0.0622
8,8_15687.jpg,0.0489,0.0978,0.0,0.0089,0.1467,0.0178,0.0756,0.0711,0.0
8,8_15848.jpg,0.0667,0.0844,0.0,0.0178,0.1511,0.0133,0.0711,0.0889,0.0
8,8_15979.jpg,0.0222,0.08,0.0489,0.0222,0.1333,0.0,0.0222,0.1111,0.0
8,8_1601.jpg,0.0622,0.08,0.0844,0.0267,0.1333,0.0,0.0133,0.1156,0.0311
8,8_16140.jpg,0.0267,0.1022,0.0444,0.0489,0.1111,0.0044,0.0667,0.0933,0.0489
8,8_1618.jpg,0.04,0.08,0.08,0.0,0.1244,0.0,0.0,0.1378,0.0133
8,8_1620.jpg,0.0489,0.1156,0.0622,0.0089,0.12,0.0,0.0578,0.0756,0.04
8,8_16271.jpg,0.0444,0.0844,0.0444,0.0089,0.1244,0.0,0.0,0.1422,0.0
8,8_16432.jpg,0.0711,0.0978,0.0711,0.0489,0.1556,0.0267,0.0,0.12,0.0133
8,8_16548.jpg,0.0444,0.0978,0.0489,0.0,0.1289,0.0,0.0,0.1289,0.0267
8,8_16709.jpg,0.0533,0.1289,0.04,0.0356,0.0933,0.0133,0.0489,0.0667,0.0622
8,8_16856.jpg,0.0533,0.1244,0.0356,0.0,0.1111,0.0311,0.0,0.0933,0.0578
8,8_16974.jpg,0.0311,0.1333,0.0444,0.0,0.0844,0.0489,0.0489,0.08,0.0267
8,8_16975.jpg,0.0711,0.12,0.0444,0.0089,0.0978,0.0222,0.0667,0.0667,0.0489
8,8_17007.jpg,0.0222,0.1422,0.0489,0.0,0.1156,0.0133,0.0,0.0889,0.0444
8,8_17010.jpg,0.0356,0.1378,0.08,0.0,0.0711,0.0578,0.0,0.1022,0.0444
8,8_17025.jpg,0.0667,0.12,0.0667,0.0,0.12,0.0178,0.0489,0.1111,0.0
8,8_1704.jpg,0.0533,0.0889,0.0756,0.0,0.1244,0.0222,0.0,0.0844,0.08
8,8_17081.jpg,0.0,0.1378,0.0222,0.0,0.1467,0.0,0.0311,0.1244,0.0
8,8_17082.jpg,0.0,0.0978,0.0533,0.0044,0.1556,0.0,0.0533,0.0978,0.0
8,8_17099.jpg,0.0,0.1022,0.0489,0.0222,0.1511,0.0,0.0489,0.1022,0.0
8,8_17164.jpg,0.0,0.1067,0.0489,0.0,0.1689,0.0,0.0578,0.0933,0.0
8,8_17169.jpg,0.0,0.1022,0.0533,0.0133,0.1556,0.0,0.04,0.1156,0.0
8,8_17183.jpg,0.0,0.1378,0.0,0.0,0.16,0.0,0.0,0.1556,0.0
8,8_17243.jpg,0.0,0.12,0.0311,0.0,0.1511,0.0,0.0533,0.1022,0.0
8,8_17264.jpg,0.0,0.1378,0.0,0.0,0.1422,0.0,0.0489,0.1022,0.0
8,8_17300.jpg,0.0889,0.0889,0.0578,0.0356,0.1022,0.0,0.04,0.1156,0.0133
8,8_17302.jpg,0.1111,0.1289,0.08,0.0444,0.1111,0.0,0.0711,0.1067,0.0
8,8_17310.jpg,0.0356,0.1733,0.08,0.0089,0.1289,0.0,0.0578,0.0889,0.0
8,8_17319.jpg,0.0133,0.1867,0.0044,0.0,0.1289,0.0,0.0,0.1511,0.0
8,8_17341.jpg,0.0578,0.1644,0.0889,0.0,0.0889,0.0578,0.0,0.1111,0.08
8,8_17374.jpg,0.04,0.1422,0.0578,0.0,0.12,0.0356,0.0578,0.1111,0.0
8,8_17409.jpg,0.04,0.16,0.0311,0.0622,0.0711,0.0,0.0444,0.1022,0.0
8,8_17414.jpg,0.0222,0.1467,0.0489,0.0,0.1244,0.0,0.0,0.1378,0.0089
8,8_17425.jpg,0.08,0.1067,0.08,0.0844,0.0711,0.0044,0.0756,0.0933,0.0
8,8_17450.jpg,0.0,0.1778,0.0667,0.0267,0.1422,0.0044,0.0489,0.1067,0.0
8,8_1751.jpg,0.0667,0.0667,0.0667,0.0089,0.1333,0.04,0.08,0.0667,0.0622
8,8_17616.jpg,0.0,0.0578,0.0711,0.0311,0.1156,0.0044,0.08,0.0622,0.0
8,8_1764.jpg,0.0667,0.1244,0.0,0.0,0.1067,0.0356,0.0444,0.0756,0.0489
8,8_17644.jpg,0.0444,0.0667,0.1022,0.0267,0.0978,0.0578,0.0,0.0933,0.04
8,8_1782.jpg,0.0489,0.0933,0.0,0.04,0.1289,0.0133,0.0311,0.0889,0.0756
8,8_17912.jpg,0.0178,0.1378,0.0178,0.0,0.1333,0.0,0.0,0.1467,0.0
8,8_17971.jpg,0.0622,0.08,0.0844,0.0267,0.1333,0.0,0.0133,0.1156,0.0311
8,8_17988.jpg,0.04,0.08,0.08,0.0,0.1244,0.0,0.0,0.1378,0.0133
8,8_17990.jpg,0.0489,0.1156,0.0622,0.0089,0.12,0.0,0.0578,0.0756,0.04
8,8_1800.jpg,0.0756,0.0711,0.08,0.0044,0.0978,0.0622,0.0133,0.1067,0.08
8,8_18074.jpg,0.0533,0.0889,0.0756,0.0,0.1244,0.0222,0.0,0.0844,0.08
8,8_18121.jpg,0.0667,0.0667,0.0667,0.0089,0.1333,0.04,0.08,0.0667,0.0622
8,8_18134.jpg,0.0667,0.1244,0.0,0.0,0.1067,0.0356,0.0444,0.0756,0.0489
8,8_18152.jpg,0.0489,0.0933,0.0,0.04,0.1289,0.0133,0.0311,0.0889,0.0756
8,8_18170.jpg,0.0756,0.0711,0.08,0.0044,0.0978,0.0622,0.0133,0.1067,0.08
8,8_18230.jpg,0.08,0.1111,0.0,0.0356,0.0933,0.0222,0.0578,0.0667,0.08
8,8_18233.jpg,0.0711,0.0933,0.0356,0.0089,0.1244,0.0267,0.0889,0.0667,0.0622
8,8_18298.jpg,0.0267,0.0844,0.0489,0.0622,0.1333,0.0133,0.0178,0.0933,0.0711
8,8_18304.jpg,0.1022,0.0711,0.0578,0.0178,0.1822,0.0222,0.0889,0.0667,0.08
8,8_18340.jpg,0.1556,0.1156,0.0,0.0178,0.1067,0.0578,0.0533,0.0667,0.0844
8,8_18357.jpg,0.0578,0.1022,0.0489,0.0089,0.0933,0.0667,0.08,0.0667,0.0889
8,8_18358.jpg,0.0578,0.0978,0.0978,0.0222,0.1156,0.0222,0.0844,0.0667,0.0578
8,8_18401.jpg,0.0667,0.1022,0.0711,0.0267,0.1244,0.0,0.08,0.08,0.0133
8,8_18417.jpg,0.0,0.08,0.0622,0.0,0.1289,0.0133,0.0444,0.08,0.04
8,8_18495.jpg,0.0,0.1644,0.0533,0.0,0.1333,0.0,0.0533,0.0978,0.0
8,8_18583.jpg,0.0,0.1511,0.0578,0.0,0.1289,0.0,0.0711,0.0978,0.0
8,8_1860.jpg,0.08,0.1111,0.0,0.0356,0.0933,0.0222,0.0578,0.0667,0.08
8,8_1863.jpg,0.0711,0.0933,0.0356,0.0089,0.1244,0.0267,0.0889,0.0667,0.0622
8,8_18796.jpg,0.0489,0.0756,0.0711,0.0311,0.12,0.04,0.0489,0.0844,0.0489
8,8_18851.jpg,0.0756,0.0978,0.04,0.0,0.0889,0.0444,0.0,0.0711,0.0756
8,8_18875.jpg,0.0844,0.0978,0.0711,0.04,0.0844,0.0711,0.0533,0.0889,0.0578
8,8_18880.jpg,0.1022,0.1333,0.0311,0.0,0.1067,0.0444,0.0533,0.08,0.0622
8,8_18891.jpg,0.0489,0.1067,0.0622,0.0,0.1244,0.0133,0.0444,0.0889,0.0489
8,8_18902.jpg,0.0489,0.1067,0.04,0.0044,0.1289,0.0,0.0667,0.0756,0.04
8,8_18929.jpg,0.0267,0.1333,0.0,0.0222,0.1556,0.0,0.0444,0.08,0.04
8,8_19063.jpg,0.0,0.12,0.04,0.0222,0.1333,0.04,0.0578,0.0933,0.0
8,8_19197.jpg,0.0533,0.1067,0.0133,0.0,0.1333,0.0,0.0356,0.1111,0.0
8,8_1928.jpg,0.0267,0.0844,0.0489,0.0622,0.1333,0.0133,0.0178,0.0933,0.0711
8,8_19331.jpg,0.0578,0.1111,0.0,0.0356,0.16,0.0044,0.0,0.1067,0.0444
8,8_1934.jpg,0.1022,0.0711,0.0578,0.0178,0.1822,0.0222,0.0889,0.0667,0.08
8,8_19465.jpg,0.0578,0.1333,0.0711,0.0,0.1067,0.0267,0.0,0.0711,0.0667
8,8_19599.jpg,0.0667,0.0489,0.0622,0.0089,0.12,0.0,0.0489,0.1022,0.0
8,8_1970.jpg,0.1556,0.1156,0.0,0.0178,0.1067,0.0578,0.0533,0.0667,0.0844
8,8_19733.jpg,0.0,0.1111,0.04,0.0,0.1244,0.0222,0.0667,0.08,0.0578
8,8_19867.jpg,0.1022,0.1244,0.04,0.0667,0.0622,0.0,0.0489,0.0933,0.0
8,8_1987.jpg,0.0578,0.1022,0.0489,0.0089,0.0933,0.0667,0.08,0.0667,0.0889
8,8_1988.jpg,0.0578,0.0978,0.0978,0.0222,0.1156,0.0222,0.0844,0.0667,0.0578
8,8_20001.jpg,0.0133,0.1111,0.0356,0.0711,0.1022,0.0,0.0711,0.1111,0.0133
8,8_20226.jpg,0.0711,0.0756,0.0,0.0667,0.1067,0.0178,0.0711,0.0711,0.0
8,8_2031.jpg,0.0667,0.1022,0.0711,0.0267,0.1244,0.0,0.08,0.08,0.0133
8,8_20387.jpg,0.0444,0.1067,0.0,0.0,0.1422,0.0178,0.0667,0.0711,0.0
8,8_2047.jpg,0.0,0.08,0.0622,0.0,0.1289,0.0133,0.0444,0.08,0.04
8,8_20518.jpg,0.0,0.1022,0.08,0.0,0.1067,0.0356,0.0667,0.0933,0.0
8,8_20679.jpg,0.0,0.0978,0.0889,0.0044,0.1378,0.0,0.0933,0.0533,0.0
8,8_20810.jpg,0.0356,0.1067,0.0356,0.0,0.1067,0.0267,0.0,0.08,0.0533
8,8_20971.jpg,0.0,0.12,0.0444,0.0,0.1422,0.0089,0.0533,0.0978,0.0
8,8_21102.jpg,0.0889,0.0933,0.1111,0.0,0.1244,0.0089,0.0222,0.1111,0.0178
8,8_2125.jpg,0.0,0.1644,0.0533,0.0,0.1333,0.0,0.0533,0.0978,0.0
8,8_21263.jpg,0.0933,0.0667,0.1022,0.0711,0.0889,0.0044,0.0844,0.0756,0.0
8,8_21394.jpg,0.0889,0.0889,0.0,0.0356,0.1422,0.0489,0.0,0.0889,0.0622
8,8_21555.jpg,0.0533,0.1022,0.0,0.0267,0.1244,0.0,0.0,0.1556,0.0222
8,8_21686.jpg,0.0667,0.1156,0.0,0.0178,0.1289,0.0356,0.0,0.0933,0.04
8,8_2173.jpg,0.0222,0.1022,0.0444,0.0,0.1156,0.0133,0.0444,0.1156,0.0
8,8_21847.jpg,0.04,0.1422,0.0,0.0222,0.1289,0.0089,0.0,0.1022,0.04
8,8_21978.jpg,0.0667,0.12,0.0,0.0489,0.1156,0.0356,0.0356,0.08,0.0311
8,8_22139.jpg,0.0,0.1867,0.0,0.0,0.1067,0.0,0.0,0.1467,0.0
8,8_22270.jpg,0.04,0.1067,0.0,0.0178,0.1422,0.0178,0.0,0.0978,0.0489
8,8_22431.jpg,0.0444,0.1067,0.0,0.0222,0.0667,0.0311,0.0578,0.0667,0.04
8,8_2252.jpg,0.0,0.1511,0.0578,0.0,0.1289,0.0,0.0711,0.0978,0.0
8,8_22562.jpg,0.0756,0.0933,0.0711,0.0622,0.0978,0.0,0.0711,0.08,0.0
8,8_22723.jpg,0.0844,0.0756,0.1067,0.0222,0.1333,0.0,0.0978,0.08,0.0
8,8_22854.jpg,0.0533,0.1022,0.0267,0.0133,0.1289,0.0,0.04,0.1244,0.0
8,8_23015.jpg,0.0,0.1067,0.0533,0.0,0.1422,0.0,0.0444,0.1156,0.0
8,8_23146.jpg,0.0533,0.1289,0.0311,0.0,0.1378,0.0,0.0,0.1422,0.0
8,8_23307.jpg,0.1111,0.12,0.0578,0.0222,0.12,0.0089,0.0889,0.0711,0.0356
8,8_23438.jpg,0.0489,0.1067,0.0489,0.0311,0.1244,0.0,0.0356,0.0889,0.04
8,8_23599.jpg,0.0489,0.0667,0.0667,0.0356,0.1378,0.0044,0.0311,0.08,0.0578
8,8_236.jpg,0.0533,0.1244,0.0356,0.0,0.1111,0.0311,0.0,0.0933,0.0578
8,8_23730.jpg,0.0889,0.0711,0.0,0.0667,0.1289,0.0356,0.0578,0.0978,0.0
8,8_23891.jpg,0.0578,0.1067,0.0,0.0578,0.1111,0.0178,0.0489,0.1067,0.0
8,8_24022.jpg,0.0533,0.1111,0.0267,0.0178,0.1244,0.0,0.0444,0.0978,0.0
8,8_24183.jpg,0.0711,0.0711,0.0578,0.0,0.1289,0.0356,0.0,0.1244,0.0356
8,8_24314.jpg,0.0578,0.0889,0.0178,0.0,0.1333,0.0178,0.0578,0.0844,0.0311
8,8_24475.jpg,0.0578,0.08,0.0267,0.0,0.1289,0.0356,0.0578,0.0667,0.04
8,8_24606.jpg,0.0889,0.1111,0.0,0.08,0.1111,0.0267,0.0444,0.0667,0.0622
8,8_2465.jpg,0.0489,0.0756,0.0711,0.0311,0.12,0.04,0.0489,0.0844,0.0489
8,8_24767.jpg,0.0356,0.12,0.0622,0.0889,0.1422,0.0356,0.0578,0.0667,0.0533
8,8_24898.jpg,0.0178,0.1067,0.0444,0.0,0.1289,0.0089,0.0311,0.1289,0.0
8,8_25059.jpg,0.0844,0.1156,0.0,0.04,0.1289,0.0444,0.0756,0.0667,0.0267
8,8_25190.jpg,0.0667,0.0756,0.0444,0.0133,0.1333,0.0044,0.0,0.1111,0.0622
8,8_2520.jpg,0.0756,0.0978,0.04,0.0,0.0889,0.0444,0.0,0.0711,0.0756
8,8_25351.jpg,0.04,0.08,0.0578,0.0089,0.1244,0.0133,0.0444,0.1156,0.0
8,8_2544.jpg,0.0844,0.0978,0.0711,0.04,0.0844,0.0711,0.0533,0.0889,0.0578
8,8_25482.jpg,0.0756,0.0844,0.0489,0.0,0.1111,0.0889,0.0,0.1022,0.0489
8,8_2549.jpg,0.1022,0.1333,0.0311,0.0,0.1067,0.0444,0.0533,0.08,0.0622
8,8_2560.jpg,0.0489,0.1067,0.0622,0.0,0.1244,0.0133,0.0444,0.0889,0.0489
8,8_25643.jpg,0.0533,0.0933,0.0356,0.0,0.12,0.0133,0.0311,0.1289,0.0
8,8_2571.jpg,0.0489,0.1067,0.04,0.0044,0.1289,0.0,0.0667,0.0756,0.04
8,8_25774.jpg,0.0622,0.12,0.0444,0.0222,0.1244,0.0444,0.1067,0.0667,0.0267
8,8_25935.jpg,0.0133,0.1111,0.0267,0.0444,0.1467,0.08,0.0933,0.08,0.0
8,8_26066.jpg,0.0,0.0889,0.0667,0.0,0.1111,0.0311,0.0578,0.1511,0.0
8,8_26227.jpg,0.0,0.1156,0.0489,0.0,0.1156,0.0,0.0844,0.0978,0.0
8,8_26358.jpg,0.0311,0.0667,0.0667,0.04,0.1244,0.0089,0.0756,0.0756,0.0
8,8_26519.jpg,0.0133,0.0756,0.0622,0.0311,0.1333,0.04,0.0978,0.0711,0.0
8,8_26637.jpg,0.0667,0.0844,0.0,0.0178,0.1422,0.0267,0.0756,0.0711,0.0
8,8_26786.jpg,0.1333,0.1422,0.0533,0.0089,0.1156,0.0622,0.0622,0.0844,0.0622
8,8_26898.jpg,0.0489,0.0978,0.0,0.0089,0.1467,0.0178,0.0756,0.0711,0.0
8,8_27059.jpg,0.0667,0.0844,0.0,0.0178,0.1511,0.0133,0.0711,0.0889,0.0
8,8_27190.jpg,0.0222,0.08,0.0489,0.0222,0.1333,0.0,0.0222,0.1111,0.0
8,8_27351.jpg,0.0267,0.1022,0.0444,0.0489,0.1111,0.0044,0.0667,0.0933,0.0489
8,8_27482.jpg,0.0444,0.0844,0.0444,0.0089,0.1244,0.0,0.0,0.1422,0.0
8,8_27643.jpg,0.0711,0.0978,0.0711,0.0489,0.1556,0.0267,0.0,0.12,0.0133
8,8_27759.jpg,0.0444,0.0978,0.0489,0.0,0.1289,0.0,0.0,0.1289,0.0267
8,8_27920.jpg,0.0533,0.1289,0.04,0.0356,0.0933,0.0133,0.0489,0.0667,0.0622
8,8_28334.jpg,0.0711,0.08,0.0711,0.0089,0.1467,0.0267,0.0667,0.0756,0.0489
8,8_28365.jpg,0.0667,0.0978,0.0444,0.0133,0.1378,0.0222,0.0711,0.0667,0.0667
8,8_28396.jpg,0.0533,0.1333,0.08,0.0578,0.1378,0.0667,0.0667,0.0711,0.0756
8,8_28425.jpg,0.0533,0.1511,0.0133,0.0089,0.1333,0.0,0.0444,0.1067,0.0
8,8_28458.jpg,0.0578,0.1111,0.0133,0.0489,0.0844,0.0,0.0489,0.1111,0.0
8,8_28489.jpg,0.0711,0.0889,0.0133,0.0089,0.1333,0.0,0.0178,0.0889,0.0622
8,8_28520.jpg,0.0089,0.16,0.0222,0.0,0.1333,0.0,0.04,0.1111,0.0
8,8_28551.jpg,0.0,0.1511,0.0667,0.0133,0.1422,0.0089,0.0622,0.0667,0.0489
8,8_28582.jpg,0.0533,0.0933,0.0444,0.0533,0.16,0.0,0.0533,0.0711,0.0444
8,8_28613.jpg,0.0133,0.1822,0.0044,0.0222,0.1111,0.0,0.0533,0.0978,0.0
8,8_28644.jpg,0.08,0.12,0.0622,0.0,0.1422,0.0,0.0,0.1244,0.04
8,8_28675.jpg,0.0,0.1778,0.0,0.0,0.1244,0.0,0.0,0.1511,0.0
8,8_28706.jpg,0.0622,0.0978,0.0533,0.0178,0.1289,0.0178,0.08,0.0933,0.0444
8,8_28737.jpg,0.0978,0.0978,0.0978,0.0756,0.1556,0.0667,0.0267,0.0844,0.0489
8,8_28768.jpg,0.0533,0.0756,0.0533,0.0044,0.1378,0.0089,0.0756,0.0889,0.0222
8,8_28813.jpg,0.0667,0.0933,0.0267,0.0311,0.1733,0.0044,0.0667,0.0889,0.0178
8,8_28830.jpg,0.0622,0.1156,0.04,0.0933,0.1333,0.0533,0.0756,0.0667,0.0578
8,8_361.jpg,0.0311,0.1333,0.0444,0.0,0.0844,0.0489,0.0489,0.08,0.0267
8,8_362.jpg,0.0711,0.12,0.0444,0.0089,0.0978,0.0222,0.0667,0.0667,0.0489
8,8_38312.jpg,0.0533,0.1244,0.0356,0.0,0.1111,0.0311,0.0,0.0933,0.0578
8,8_38510.jpg,0.0578,0.1422,0.0267,0.0,0.1333,0.0,0.0533,0.1022,0.0
8,8_38518.jpg,0.0489,0.1511,0.0,0.0,0.12,0.0089,0.0,0.1067,0.0444
8,8_38577.jpg,0.0311,0.1333,0.0444,0.0,0.0844,0.0489,0.0489,0.08,0.0267
