Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
2,2_100749.jpg,0.0,0.1244,0.0,0.0,0.0844,0.0,0.0133,0.1111,0.0
2,2_100760.jpg,0.0444,0.0756,0.0533,0.0,0.0444,0.0267,0.0311,0.1244,0.0044
2,2_100766.jpg,0.0889,0.0844,0.0,0.0178,0.0756,0.0,0.16,0.0667,0.0756
2,2_100774.jpg,0.0756,0.0978,0.0,0.0267,0.0489,0.0,0.1289,0.0667,0.0667
2,2_100799.jpg,0.0,0.1422,0.0,0.0,0.0667,0.0,0.0533,0.0844,0.0133
2,2_100803.jpg,0.0,0.1244,0.0311,0.0,0.0711,0.0,0.04,0.1067,0.0
2,2_100808.jpg,0.0844,0.1111,0.0,0.0089,0.0756,0.0,0.12,0.0667,0.0578
2,2_100832.jpg,0.0667,0.0978,0.0,0.0489,0.0444,0.0,0.0978,0.0667,0.04
2,2_100880.jpg,0.0978,0.0756,0.0,0.0178,0.0578,0.0,0.1156,0.0667,0.0489
2,2_100907.jpg,0.0311,0.1067,0.0,0.0,0.0667,0.0,0.0,0.1289,0.0133
2,2_100925.jpg,0.1556,0.0,0.0,0.0667,0.0,0.0,0.1156,0.0667,0.0667
2,2_10094.jpg,0.0444,0.0756,0.0,0.0,0.0667,0.0,0.0889,0.1244,0.0756
2,2_100958.jpg,0.0844,0.0978,0.0,0.0,0.0667,0.0,0.0711,0.0978,0.0222
2,2_100978.jpg,0.0933,0.0844,0.0,0.0,0.0667,0.0,0.1289,0.0889,0.0489
2,2_101.jpg,0.0,0.0,0.0,0.1822,0.0667,0.0667,0.0,0.0,0.0
2,2_101006.jpg,0.0622,0.0978,0.0,0.0,0.0667,0.0,0.0533,0.1156,0.0222
2,2_101030.jpg,0.08,0.1022,0.0,0.0267,0.0622,0.0,0.12,0.0667,0.0533
2,2_101043.jpg,0.0756,0.1244,0.0,0.0,0.0844,0.0,0.1556,0.08,0.0578
2,2_101047.jpg,0.0,0.08,0.0622,0.0,0.0578,0.0089,0.0667,0.0933,0.0311
2,2_10106.jpg,0.0,0.0533,0.0533,0.0,0.0,0.0711,0.1022,0.1333,0.0578
2,2_101063.jpg,0.0444,0.1244,0.0,0.0444,0.08,0.0,0.0,0.1467,0.0533
2,2_101066.jpg,0.1244,0.0844,0.0,0.0044,0.0667,0.0,0.1111,0.0711,0.0578
2,2_101070.jpg,0.0933,0.0578,0.0,0.0489,0.0267,0.0,0.1156,0.0667,0.08
2,2_101072.jpg,0.0711,0.0267,0.0,0.0756,0.0,0.0,0.0667,0.0667,0.0667
2,2_101073.jpg,0.0578,0.0,0.0,0.0667,0.0,0.0,0.0311,0.0667,0.0667
2,2_101080.jpg,0.0756,0.0,0.0,0.0756,0.0,0.0,0.1022,0.0667,0.0667
2,2_101081.jpg,0.08,0.0844,0.0,0.0,0.0667,0.0,0.0,0.1022,0.0667
2,2_10109.jpg,0.0,0.0489,0.0489,0.0,0.0,0.0667,0.1156,0.12,0.0222
2,2_101091.jpg,0.0444,0.0889,0.0,0.0,0.0756,0.0,0.0756,0.0756,0.0311
2,2_101111.jpg,0.0,0.1111,0.0,0.0,0.0756,0.0,0.0,0.1289,0.0
2,2_101119.jpg,0.0667,0.0533,0.0,0.0089,0.0622,0.0,0.0933,0.0667,0.0667
2,2_10112.jpg,0.0,0.0444,0.0489,0.0,0.0133,0.0533,0.0844,0.12,0.0356
2,2_101122.jpg,0.0622,0.12,0.0,0.0178,0.0756,0.0,0.1333,0.0667,0.0578
2,2_101128.jpg,0.0311,0.0356,0.0,0.0711,0.0267,0.0,0.0978,0.0667,0.0667
2,2_101199.jpg,0.0,0.1244,0.0,0.0,0.0711,0.0,0.0533,0.0889,0.0089
2,2_101206.jpg,0.0756,0.0667,0.0,0.0,0.08,0.0,0.0578,0.08,0.0667
2,2_101212.jpg,0.0489,0.08,0.0267,0.0,0.0533,0.0178,0.0489,0.1067,0.0356
2,2_101222.jpg,0.0267,0.0889,0.0356,0.0,0.0578,0.0133,0.0222,0.12,0.0267
2,2_101224.jpg,0.0267,0.0933,0.0,0.0,0.0667,0.0,0.0578,0.0978,0.0222
2,2_101266.jpg,0.0889,0.04,0.0,0.0222,0.0667,0.0,0.0844,0.0667,0.0667
2,2_101268.jpg,0.0356,0.0667,0.0711,0.0,0.0578,0.0178,0.0,0.1244,0.0267
2,2_101277.jpg,0.04,0.0844,0.0,0.0222,0.0444,0.0,0.0978,0.0667,0.04
2,2_101280.jpg,0.0844,0.08,0.0,0.0,0.0756,0.0,0.0711,0.0756,0.04
2,2_101286.jpg,0.0578,0.0667,0.0622,0.0,0.0667,0.0,0.1022,0.0711,0.0489
2,2_101291.jpg,0.0667,0.0889,0.0,0.0,0.0756,0.0,0.0489,0.0844,0.0667
2,2_101295.jpg,0.0311,0.0844,0.0,0.0178,0.0578,0.0,0.1156,0.0667,0.0533
2,2_101297.jpg,0.0578,0.0933,0.0,0.0267,0.0444,0.0,0.0933,0.0667,0.0444
2,2_101299.jpg,0.1111,0.0533,0.0,0.0222,0.0533,0.0,0.0978,0.0667,0.0667
2,2_101300.jpg,0.0667,0.0756,0.0,0.0,0.0711,0.0,0.0311,0.1111,0.0711
2,2_101309.jpg,0.0978,0.0,0.0,0.0711,0.0,0.0,0.12,0.0667,0.0667
2,2_101313.jpg,0.04,0.0889,0.0,0.0,0.08,0.0,0.0756,0.0756,0.04
2,2_101315.jpg,0.0089,0.1156,0.0,0.0267,0.0667,0.0,0.1111,0.0667,0.0667
2,2_101316.jpg,0.0533,0.0,0.0,0.0756,0.0,0.0,0.0889,0.0667,0.0667
2,2_10132.jpg,0.0222,0.0667,0.0622,0.0,0.0044,0.0622,0.08,0.12,0.0
2,2_101323.jpg,0.04,0.0844,0.0,0.0356,0.0489,0.0,0.0978,0.0667,0.0444
2,2_10137.jpg,0.0267,0.0667,0.0489,0.0,0.0222,0.0444,0.1244,0.1111,0.0667
2,2_101381.jpg,0.0356,0.1111,0.0267,0.04,0.0311,0.0,0.1022,0.0756,0.0356
2,2_101385.jpg,0.0,0.0489,0.0622,0.0,0.08,0.0,0.08,0.0711,0.0178
2,2_101387.jpg,0.0622,0.1067,0.0,0.0,0.0711,0.0,0.0,0.12,0.0578
2,2_101393.jpg,0.0222,0.1156,0.0,0.0,0.0711,0.0,0.0933,0.0844,0.04
2,2_101401.jpg,0.0089,0.1111,0.0,0.0,0.0756,0.0,0.0667,0.08,0.0178
2,2_101445.jpg,0.0,0.1378,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0
2,2_101448.jpg,0.0356,0.0844,0.0,0.0222,0.0489,0.0,0.1067,0.0667,0.0356
2,2_10146.jpg,0.0,0.0311,0.0444,0.0,0.0,0.0667,0.04,0.1244,0.0267
2,2_101466.jpg,0.0356,0.1022,0.0,0.0044,0.0711,0.0,0.1022,0.0667,0.0356
2,2_101483.jpg,0.1244,0.0,0.0,0.0667,0.0,0.0,0.1289,0.0667,0.0533
2,2_101484.jpg,0.0356,0.1022,0.0,0.0178,0.0578,0.0,0.1022,0.0667,0.0311
2,2_101494.jpg,0.0756,0.1022,0.0,0.0444,0.0267,0.0,0.1156,0.0667,0.0622
2,2_101502.jpg,0.0,0.1378,0.0,0.0,0.0667,0.0,0.08,0.0978,0.0267
2,2_101508.jpg,0.0222,0.1067,0.0,0.0311,0.0622,0.0,0.1244,0.0667,0.0667
2,2_101516.jpg,0.0222,0.0667,0.0667,0.0,0.0844,0.0,0.1333,0.0711,0.0444
2,2_10152.jpg,0.0089,0.0667,0.0,0.0,0.08,0.0,0.1156,0.0667,0.0667
2,2_101562.jpg,0.0578,0.0622,0.0,0.0756,0.0089,0.0,0.0978,0.0667,0.0533
2,2_10158.jpg,0.0,0.0178,0.0533,0.0,0.0089,0.0578,0.1289,0.1244,0.0667
2,2_101589.jpg,0.0133,0.1156,0.0,0.0,0.0711,0.0,0.0,0.1289,0.0
2,2_101607.jpg,0.04,0.0978,0.0,0.0,0.0711,0.0,0.1022,0.0667,0.0311
2,2_101640.jpg,0.0667,0.0844,0.0,0.0444,0.0533,0.0,0.1156,0.0667,0.0578
2,2_101660.jpg,0.0622,0.1333,0.0,0.0756,0.0311,0.0,0.1067,0.0667,0.0578
2,2_101688.jpg,0.0711,0.0711,0.0,0.0444,0.0489,0.0,0.0578,0.0667,0.0667
2,2_10171.jpg,0.0489,0.0667,0.0222,0.0,0.0578,0.0133,0.1022,0.0889,0.0533
2,2_101712.jpg,0.0178,0.0756,0.0711,0.0,0.0489,0.0178,0.0533,0.1111,0.0089
2,2_101725.jpg,0.0622,0.0756,0.0,0.0489,0.0222,0.0,0.0756,0.0667,0.0311
2,2_101729.jpg,0.0,0.12,0.0,0.0,0.0711,0.0,0.0,0.1244,0.0
2,2_101739.jpg,0.0311,0.0844,0.0,0.0,0.0667,0.0,0.0489,0.0889,0.0089
2,2_101755.jpg,0.0889,0.1022,0.0,0.0,0.08,0.0,0.1022,0.0978,0.0667
2,2_101758.jpg,0.08,0.0489,0.0,0.0444,0.04,0.0,0.0489,0.0667,0.0667
2,2_101775.jpg,0.0,0.0978,0.08,0.0444,0.0622,0.04,0.0489,0.1111,0.0178
2,2_101783.jpg,0.0756,0.1156,0.0,0.0,0.0711,0.0,0.0222,0.1511,0.0222
2,2_101789.jpg,0.0489,0.0978,0.0,0.0,0.08,0.0,0.08,0.1067,0.0222
2,2_10179.jpg,0.0267,0.0667,0.0444,0.0,0.0,0.0667,0.0844,0.1022,0.0622
2,2_101797.jpg,0.0889,0.0933,0.0,0.0133,0.08,0.0,0.1067,0.08,0.04
2,2_1018.jpg,0.0933,0.0622,0.0,0.0,0.0667,0.0,0.0756,0.0756,0.0622
2,2_101800.jpg,0.0711,0.1156,0.0,0.0089,0.0711,0.0,0.0267,0.1333,0.0178
2,2_101804.jpg,0.0,0.1644,0.0,0.0,0.0667,0.0,0.0267,0.1333,0.0133
2,2_101809.jpg,0.12,0.08,0.0,0.0356,0.0667,0.0,0.0311,0.12,0.0578
2,2_10182.jpg,0.0,0.0,0.0667,0.0,0.0489,0.0533,0.1333,0.0844,0.0667
2,2_101874.jpg,0.1511,0.0,0.0,0.0978,0.0,0.0,0.0978,0.0667,0.0667
2,2_101890.jpg,0.1111,0.1156,0.0,0.0044,0.0889,0.0,0.1289,0.1067,0.0667
2,2_101913.jpg,0.0667,0.0756,0.0,0.0222,0.0667,0.0,0.1244,0.0667,0.0844
2,2_101945.jpg,0.04,0.1156,0.0,0.0178,0.0533,0.0,0.1067,0.0756,0.04
2,2_101951.jpg,0.08,0.0711,0.0,0.0,0.0667,0.0,0.0,0.2044,0.0889
2,2_101975.jpg,0.0578,0.0756,0.04,0.0133,0.0667,0.0222,0.1289,0.0978,0.0578
2,2_101977.jpg,0.0,0.1067,0.0756,0.0,0.08,0.0222,0.08,0.0978,0.0089
2,2_101983.jpg,0.0,0.0978,0.0667,0.0,0.0489,0.0356,0.08,0.1067,0.0133
2,2_102002.jpg,0.0,0.08,0.0489,0.0,0.0667,0.0089,0.0178,0.1111,0.0
2,2_102017.jpg,0.0,0.0844,0.0622,0.0,0.0444,0.0444,0.0622,0.0978,0.0178
2,2_102025.jpg,0.0356,0.0711,0.0667,0.0,0.0311,0.0356,0.0489,0.1289,0.0267
2,2_102030.jpg,0.0667,0.0978,0.0178,0.0133,0.0667,0.0,0.1422,0.0667,0.0667
2,2_102047.jpg,0.0533,0.0667,0.0533,0.0,0.0622,0.0133,0.0844,0.0889,0.04
2,2_102053.jpg,0.0444,0.0711,0.0622,0.0089,0.0756,0.0,0.1333,0.08,0.0578
2,2_102065.jpg,0.0089,0.08,0.0622,0.0,0.0844,0.0089,0.0889,0.08,0.0356
2,2_102069.jpg,0.0667,0.0756,0.04,0.0,0.0178,0.0533,0.0756,0.1244,0.0267
2,2_102083.jpg,0.0444,0.0844,0.0311,0.0044,0.0622,0.0044,0.04,0.12,0.0311
2,2_102144.jpg,0.0,0.0889,0.0444,0.0267,0.0622,0.0,0.0889,0.0667,0.0444
2,2_102154.jpg,0.0,0.0756,0.0711,0.0,0.0311,0.04,0.0978,0.1022,0.0444
2,2_102162.jpg,0.0178,0.1111,0.0,0.0,0.08,0.0,0.0667,0.08,0.0222
2,2_102167.jpg,0.0,0.0978,0.0622,0.0,0.04,0.0489,0.0711,0.1022,0.0444
2,2_102174.jpg,0.0222,0.08,0.0756,0.0,0.0667,0.0133,0.08,0.08,0.0
2,2_10218.jpg,0.0267,0.08,0.0089,0.0,0.0756,0.0,0.0756,0.0756,0.0311
2,2_102188.jpg,0.0133,0.0711,0.0756,0.0,0.0756,0.0044,0.0578,0.0889,0.0267
2,2_102193.jpg,0.0267,0.0756,0.0844,0.0,0.0578,0.0311,0.0756,0.0844,0.0222
2,2_102236.jpg,0.0178,0.0756,0.08,0.0178,0.0667,0.0044,0.0978,0.0667,0.0178
2,2_10224.jpg,0.0489,0.0667,0.0133,0.0311,0.0667,0.0311,0.1067,0.0667,0.0667
2,2_102250.jpg,0.0267,0.0711,0.0622,0.0,0.0578,0.0178,0.0844,0.0844,0.0356
2,2_102270.jpg,0.0267,0.1067,0.0,0.0044,0.08,0.0,0.08,0.0667,0.0178
2,2_102341.jpg,0.0178,0.0711,0.0711,0.0,0.0578,0.0222,0.0667,0.0844,0.0
2,2_102348.jpg,0.0622,0.0844,0.0,0.0178,0.0756,0.0,0.1156,0.0667,0.0444
2,2_102354.jpg,0.0,0.1422,0.0133,0.0,0.0578,0.0133,0.0622,0.1289,0.0311
2,2_102364.jpg,0.0667,0.1022,0.0,0.0,0.0711,0.0,0.0978,0.0711,0.0578
2,2_102366.jpg,0.0711,0.0622,0.0,0.0044,0.0622,0.0,0.1333,0.0667,0.0578
2,2_102407.jpg,0.0533,0.0978,0.0,0.0,0.0756,0.0,0.0889,0.08,0.04
2,2_102422.jpg,0.0667,0.0356,0.0,0.0,0.1244,0.0356,0.0,0.0444,0.0444
2,2_102425.jpg,0.0667,0.0444,0.0,0.0044,0.1378,0.0667,0.0,0.0,0.0133
2,2_102428.jpg,0.0578,0.0489,0.0,0.0667,0.1156,0.0044,0.0356,0.0,0.0756
2,2_102435.jpg,0.0356,0.08,0.0,0.0,0.0711,0.0,0.1244,0.0667,0.0444
2,2_102439.jpg,0.0133,0.0667,0.0667,0.0044,0.0667,0.0178,0.1111,0.0667,0.04
2,2_102441.jpg,0.0711,0.0667,0.0267,0.0,0.0222,0.0578,0.0,0.1067,0.08
2,2_102447.jpg,0.0711,0.1111,0.0,0.0267,0.04,0.0,0.12,0.0667,0.0578
2,2_102455.jpg,0.08,0.1156,0.0,0.0622,0.0222,0.0,0.1333,0.0667,0.0889
2,2_10248.jpg,0.0311,0.0667,0.08,0.0,0.0444,0.0267,0.0889,0.0844,0.0
2,2_102486.jpg,0.0489,0.0667,0.1111,0.0,0.0756,0.0178,0.1244,0.0756,0.0533
2,2_102488.jpg,0.0089,0.1511,0.0133,0.0,0.0756,0.0,0.1111,0.08,0.0533
2,2_102497.jpg,0.0267,0.0889,0.0667,0.0178,0.0667,0.0133,0.0978,0.0756,0.04
2,2_102500.jpg,0.0889,0.0889,0.0,0.0089,0.0622,0.0,0.1422,0.0667,0.0578
2,2_102506.jpg,0.0444,0.0667,0.0667,0.0,0.0622,0.0133,0.0978,0.0844,0.0311
2,2_102511.jpg,0.0311,0.1333,0.0,0.0,0.0844,0.0,0.1067,0.0978,0.0533
2,2_102515.jpg,0.0,0.0933,0.0622,0.0,0.0756,0.0044,0.1067,0.0844,0.0444
2,2_102517.jpg,0.0178,0.0756,0.0667,0.0,0.0889,0.0089,0.1244,0.0711,0.0533
2,2_102519.jpg,0.0489,0.08,0.0,0.0044,0.0667,0.0,0.1378,0.0667,0.0667
2,2_102520.jpg,0.04,0.1333,0.0,0.0,0.0667,0.0,0.12,0.0667,0.04
2,2_102529.jpg,0.0178,0.0889,0.0667,0.0222,0.0756,0.0,0.1111,0.0756,0.0489
2,2_102533.jpg,0.08,0.1067,0.0,0.0,0.0889,0.0,0.1244,0.0667,0.0489
2,2_102535.jpg,0.0533,0.0711,0.0578,0.0089,0.0756,0.0044,0.0844,0.0711,0.0133
2,2_102536.jpg,0.0267,0.1333,0.0,0.0,0.0756,0.0,0.0756,0.0756,0.0222
2,2_102543.jpg,0.0578,0.1022,0.0178,0.0356,0.0622,0.0,0.1156,0.0667,0.0489
2,2_102601.jpg,0.0444,0.0711,0.0622,0.0133,0.0711,0.0,0.08,0.0889,0.0311
2,2_102605.jpg,0.0356,0.1156,0.0,0.0044,0.0889,0.0,0.0933,0.0667,0.0222
2,2_102607.jpg,0.04,0.1111,0.0,0.0,0.08,0.0,0.1067,0.0667,0.04
2,2_102613.jpg,0.0622,0.0756,0.04,0.0089,0.0711,0.0,0.1289,0.0667,0.0533
2,2_102621.jpg,0.0356,0.0933,0.0622,0.0089,0.0533,0.0178,0.08,0.1022,0.0267
2,2_10265.jpg,0.0,0.0444,0.0,0.0,0.0311,0.04,0.1289,0.1111,0.0667
2,2_102665.jpg,0.0,0.1422,0.0,0.0,0.0667,0.0,0.0533,0.0933,0.0178
2,2_102668.jpg,0.0,0.1067,0.0489,0.0,0.0444,0.0222,0.04,0.1067,0.0133
2,2_102686.jpg,0.0,0.1289,0.0044,0.0,0.0711,0.0,0.0222,0.1156,0.0044
2,2_102703.jpg,0.0,0.0978,0.0622,0.0,0.0622,0.0089,0.0711,0.0844,0.0178
2,2_102704.jpg,0.0667,0.1067,0.0,0.0356,0.0578,0.0,0.12,0.0667,0.0578
2,2_102709.jpg,0.0,0.1022,0.0578,0.0,0.0711,0.0222,0.0667,0.0889,0.0178
2,2_102715.jpg,0.0267,0.12,0.0,0.0133,0.0578,0.0,0.1244,0.0667,0.0711
2,2_102726.jpg,0.0,0.1422,0.0,0.0311,0.0711,0.0,0.1022,0.0756,0.0578
2,2_102734.jpg,0.0,0.08,0.0622,0.0,0.0489,0.0267,0.0444,0.1067,0.0
2,2_102740.jpg,0.0711,0.1156,0.0,0.0,0.0667,0.0,0.1022,0.08,0.0489
2,2_102748.jpg,0.0356,0.1111,0.0,0.0,0.0889,0.0,0.0978,0.08,0.04
2,2_102751.jpg,0.0267,0.1244,0.0,0.0,0.08,0.0,0.0489,0.12,0.0133
2,2_102755.jpg,0.0444,0.0889,0.0444,0.0133,0.0711,0.0,0.0889,0.0711,0.0267
2,2_102760.jpg,0.0844,0.1067,0.0089,0.0,0.0756,0.0,0.0978,0.1022,0.0533
2,2_1028.jpg,0.0356,0.0667,0.0,0.0089,0.0578,0.0,0.1022,0.0667,0.0356
2,2_102811.jpg,0.0578,0.08,0.0489,0.0,0.0667,0.0,0.0889,0.08,0.0311
2,2_102823.jpg,0.0667,0.0267,0.0,0.0,0.0667,0.0,0.0,0.1022,0.0667
2,2_102825.jpg,0.0756,0.0667,0.0,0.0089,0.0711,0.0,0.0756,0.0667,0.0667
2,2_102826.jpg,0.0578,0.0711,0.0578,0.0089,0.0622,0.0044,0.1022,0.1067,0.0356
2,2_102832.jpg,0.0578,0.08,0.0533,0.0,0.0667,0.0,0.1156,0.0889,0.0533
2,2_102835.jpg,0.0978,0.0533,0.0,0.0,0.0667,0.0,0.1111,0.0711,0.0667
2,2_102838.jpg,0.1022,0.0,0.0,0.0667,0.0,0.0,0.1289,0.0667,0.0622
2,2_10284.jpg,0.0,0.0,0.0667,0.0,0.0489,0.0356,0.0933,0.0844,0.04
2,2_102841.jpg,0.1022,0.1022,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0711
2,2_102842.jpg,0.0267,0.0667,0.04,0.0267,0.0667,0.0133,0.0933,0.0667,0.0578
2,2_102860.jpg,0.0178,0.0978,0.0533,0.0,0.0844,0.0,0.0578,0.1022,0.0
2,2_10287.jpg,0.0,0.0711,0.0,0.0044,0.0667,0.0,0.1244,0.0667,0.0667
2,2_102878.jpg,0.0844,0.1067,0.0,0.0311,0.0756,0.0,0.1511,0.0667,0.0578
2,2_102911.jpg,0.0756,0.08,0.0,0.0178,0.0667,0.0,0.0667,0.1022,0.0311
2,2_102931.jpg,0.04,0.08,0.04,0.0089,0.0222,0.0444,0.0756,0.1244,0.0356
2,2_102959.jpg,0.0489,0.1156,0.0,0.0222,0.0711,0.0,0.1156,0.08,0.0444
2,2_102983.jpg,0.0089,0.1333,0.0,0.0178,0.0711,0.0,0.0844,0.0889,0.0356
2,2_102996.jpg,0.0089,0.1111,0.0489,0.0044,0.0578,0.0356,0.0667,0.1111,0.0222
2,2_103000.jpg,0.0,0.0889,0.0667,0.0,0.0711,0.0,0.0489,0.1067,0.0178
2,2_103016.jpg,0.0178,0.08,0.0533,0.04,0.0356,0.0356,0.0489,0.1111,0.0356
2,2_103019.jpg,0.0222,0.0667,0.0622,0.0,0.0667,0.0178,0.0933,0.0889,0.04
