Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
3,3_100682.jpg,0.0267,0.1289,0.0,0.0,0.0667,0.0622,0.0,0.0711,0.0622
3,3_100734.jpg,0.0311,0.12,0.0,0.0,0.0844,0.0444,0.0,0.0667,0.0711
3,3_100827.jpg,0.0222,0.1244,0.0,0.0,0.0667,0.0667,0.0311,0.08,0.0444
3,3_100830.jpg,0.0622,0.08,0.0,0.0222,0.0711,0.0222,0.0,0.0622,0.0489
3,3_100838.jpg,0.0133,0.1022,0.0,0.0,0.1111,0.04,0.0133,0.08,0.0267
3,3_100845.jpg,0.0444,0.0978,0.0,0.0,0.1111,0.0267,0.0,0.0667,0.04
3,3_100848.jpg,0.0267,0.1111,0.0,0.0,0.0578,0.0489,0.0,0.0578,0.0356
3,3_100910.jpg,0.04,0.1422,0.0,0.0,0.0044,0.0622,0.0,0.1067,0.0533
3,3_10097.jpg,0.0133,0.08,0.04,0.0,0.1378,0.0,0.0,0.0667,0.0
3,3_100988.jpg,0.0311,0.1156,0.0,0.0,0.04,0.0756,0.0578,0.08,0.0578
3,3_100996.jpg,0.0,0.0844,0.0844,0.0,0.0,0.0667,0.0844,0.0711,0.0489
3,3_101078.jpg,0.0311,0.0667,0.0933,0.0,0.1022,0.0356,0.0267,0.0756,0.0622
3,3_101134.jpg,0.0133,0.1156,0.0,0.0622,0.1022,0.0622,0.0,0.0444,0.08
3,3_10129.jpg,0.0178,0.0667,0.0533,0.0222,0.1289,0.0178,0.0,0.0667,0.0444
3,3_101321.jpg,0.0267,0.0933,0.0044,0.0,0.0756,0.0533,0.0,0.04,0.0756
3,3_101324.jpg,0.0,0.1022,0.0311,0.0,0.0756,0.0711,0.0889,0.0667,0.0978
3,3_101383.jpg,0.0,0.1156,0.0,0.0,0.0578,0.0622,0.0578,0.0667,0.0444
3,3_101450.jpg,0.0311,0.1111,0.0,0.0,0.0667,0.0444,0.0,0.0533,0.0667
3,3_101456.jpg,0.0133,0.1378,0.0,0.0,0.0133,0.0533,0.0356,0.0889,0.0267
3,3_101459.jpg,0.0267,0.0933,0.0,0.0,0.0756,0.0711,0.0444,0.0711,0.0578
3,3_1015.jpg,0.0489,0.0889,0.0,0.0,0.0622,0.0711,0.0667,0.0667,0.0622
3,3_101520.jpg,0.0578,0.0756,0.04,0.0,0.12,0.0844,0.0,0.0,0.1111
3,3_101527.jpg,0.0,0.0489,0.0622,0.0,0.08,0.0622,0.0756,0.0667,0.08
3,3_101530.jpg,0.0311,0.0978,0.0,0.0,0.1111,0.0444,0.0311,0.0756,0.0489
3,3_101592.jpg,0.0089,0.0889,0.0,0.0089,0.0844,0.0311,0.0178,0.0756,0.0533
3,3_101670.jpg,0.0,0.1867,0.0,0.0089,0.0889,0.0178,0.0,0.0933,0.0489
3,3_101678.jpg,0.0311,0.0756,0.0356,0.0711,0.1333,0.0222,0.04,0.0667,0.0844
3,3_10175.jpg,0.0267,0.12,0.0222,0.0,0.0044,0.0711,0.0311,0.0667,0.0133
3,3_101818.jpg,0.04,0.1111,0.0,0.0356,0.1067,0.0667,0.0444,0.0889,0.0533
3,3_101825.jpg,0.0,0.1644,0.0,0.0,0.12,0.0311,0.0089,0.0844,0.04
3,3_101828.jpg,0.0489,0.1156,0.0,0.0,0.1022,0.0444,0.0267,0.0978,0.0444
3,3_10186.jpg,0.0,0.0844,0.0444,0.0356,0.12,0.0044,0.0222,0.0667,0.04
3,3_101933.jpg,0.0311,0.0844,0.0,0.0,0.0756,0.0267,0.0,0.0711,0.0889
3,3_101939.jpg,0.0044,0.1556,0.0,0.0444,0.0222,0.0756,0.0089,0.0667,0.0889
3,3_101979.jpg,0.0489,0.1822,0.04,0.0044,0.0,0.0667,0.0311,0.0711,0.0844
3,3_101984.jpg,0.0267,0.1333,0.0,0.0044,0.1156,0.0267,0.0222,0.0933,0.0444
3,3_102001.jpg,0.0,0.1244,0.0,0.0,0.08,0.0622,0.0311,0.0667,0.0489
3,3_102020.jpg,0.0,0.1689,0.08,0.0222,0.0667,0.12,0.0311,0.0933,0.0533
3,3_102066.jpg,0.0,0.0844,0.0711,0.0,0.0667,0.0444,0.0267,0.0711,0.0578
3,3_102097.jpg,0.0267,0.08,0.0844,0.0,0.04,0.0756,0.0622,0.1333,0.1022
3,3_102120.jpg,0.0533,0.1111,0.0,0.0,0.0844,0.0311,0.0578,0.0667,0.0756
3,3_102125.jpg,0.0267,0.1067,0.0,0.0,0.0667,0.0711,0.0489,0.0756,0.0444
3,3_102132.jpg,0.0311,0.0844,0.0,0.0,0.08,0.0533,0.0489,0.0667,0.0667
3,3_102142.jpg,0.04,0.0711,0.04,0.0,0.0889,0.0844,0.0622,0.0667,0.0444
3,3_102148.jpg,0.0,0.1111,0.0089,0.0,0.0889,0.0356,0.0444,0.0711,0.0444
3,3_102178.jpg,0.0222,0.1244,0.0,0.0,0.0756,0.0444,0.0578,0.0711,0.0489
3,3_102231.jpg,0.0,0.0578,0.0489,0.0089,0.0933,0.0667,0.0444,0.0844,0.04
3,3_102234.jpg,0.0,0.1378,0.0,0.0,0.1022,0.0222,0.0267,0.0667,0.0533
3,3_102276.jpg,0.0222,0.1022,0.0,0.0,0.1244,0.0667,0.0444,0.0711,0.0533
3,3_10233.jpg,0.0,0.0711,0.0533,0.0356,0.12,0.0222,0.0,0.0711,0.0
3,3_102437.jpg,0.0,0.0578,0.0667,0.0,0.0311,0.0622,0.0533,0.0978,0.0267
3,3_10253.jpg,0.0,0.1022,0.0,0.0,0.0267,0.0444,0.0089,0.08,0.0
3,3_102541.jpg,0.0,0.0844,0.0533,0.0089,0.0489,0.0844,0.0756,0.0844,0.0133
3,3_102544.jpg,0.0,0.1867,0.0444,0.0178,0.0267,0.0711,0.0756,0.0711,0.0667
3,3_102603.jpg,0.0,0.08,0.0667,0.0,0.0844,0.0489,0.0222,0.0756,0.0356
3,3_102670.jpg,0.0222,0.1111,0.0,0.0,0.0844,0.0444,0.0489,0.0667,0.0622
3,3_102676.jpg,0.0133,0.1333,0.0,0.0,0.0844,0.0444,0.0356,0.08,0.0222
3,3_102679.jpg,0.0,0.1467,0.0,0.0,0.0889,0.0178,0.0311,0.0667,0.0578
3,3_102769.jpg,0.0,0.0533,0.0756,0.0,0.0667,0.08,0.0444,0.0756,0.0444
3,3_102776.jpg,0.0,0.1289,0.0,0.0,0.1156,0.0133,0.0089,0.0933,0.04
3,3_102779.jpg,0.0089,0.12,0.0,0.0178,0.0756,0.0311,0.0222,0.0711,0.0311
3,3_102829.jpg,0.0667,0.1333,0.0,0.0356,0.0667,0.04,0.0133,0.0711,0.08
3,3_102844.jpg,0.0,0.0444,0.0933,0.0,0.0756,0.04,0.0667,0.0933,0.0
3,3_102863.jpg,0.0089,0.12,0.0,0.0,0.0978,0.0267,0.0222,0.0756,0.0356
3,3_10290.jpg,0.0133,0.1156,0.0,0.0222,0.0667,0.0267,0.0133,0.0756,0.0044
3,3_102941.jpg,0.0444,0.1022,0.0,0.0,0.0844,0.04,0.0222,0.0711,0.0578
3,3_102949.jpg,0.0089,0.1333,0.0,0.0,0.0889,0.0667,0.0578,0.0667,0.08
3,3_103027.jpg,0.0578,0.1156,0.0178,0.0,0.0622,0.0978,0.0,0.1022,0.0578
3,3_103032.jpg,0.04,0.0667,0.0667,0.0,0.0667,0.0844,0.0,0.0,0.08
3,3_103037.jpg,0.0711,0.1067,0.0267,0.0533,0.0844,0.1067,0.1067,0.0667,0.0578
3,3_103052.jpg,0.0711,0.0756,0.0933,0.0444,0.0,0.1467,0.0978,0.0667,0.0622
3,3_103115.jpg,0.04,0.0844,0.04,0.0089,0.1289,0.0444,0.0622,0.0667,0.0933
3,3_103143.jpg,0.0756,0.12,0.0,0.0,0.08,0.08,0.0578,0.0711,0.0889
3,3_103148.jpg,0.0844,0.0978,0.0,0.0,0.12,0.0267,0.0,0.0622,0.0889
3,3_103165.jpg,0.0,0.1422,0.0,0.0,0.1111,0.0311,0.0222,0.08,0.0578
3,3_103185.jpg,0.0044,0.08,0.0356,0.0311,0.04,0.0622,0.0444,0.0667,0.1067
3,3_103208.jpg,0.0622,0.1289,0.0,0.0,0.0489,0.0356,0.0,0.0667,0.1111
3,3_103213.jpg,0.04,0.1111,0.0,0.0,0.0711,0.0178,0.0,0.0622,0.08
3,3_103220.jpg,0.0356,0.12,0.0,0.0,0.0756,0.0133,0.0489,0.0667,0.0756
3,3_103230.jpg,0.0356,0.0889,0.0444,0.0,0.0356,0.0356,0.0622,0.0667,0.1022
3,3_103236.jpg,0.0356,0.1111,0.0,0.0,0.08,0.0044,0.0533,0.0667,0.08
3,3_10324.jpg,0.0,0.0978,0.0,0.0,0.0844,0.0,0.0133,0.0978,0.0311
3,3_10329.jpg,0.0,0.0889,0.0,0.0311,0.0711,0.0311,0.0267,0.0667,0.04
3,3_103305.jpg,0.08,0.1156,0.0,0.0133,0.1022,0.0444,0.0356,0.0667,0.0711
3,3_103308.jpg,0.0711,0.0978,0.0,0.0,0.1067,0.0756,0.0711,0.0667,0.0711
3,3_10335.jpg,0.0222,0.1022,0.0,0.0089,0.0978,0.0,0.0,0.0356,0.0444
3,3_103354.jpg,0.0667,0.0667,0.0667,0.0,0.0,0.0756,0.0089,0.0667,0.0711
3,3_10337.jpg,0.0044,0.08,0.0044,0.0089,0.12,0.0,0.0,0.0756,0.0
3,3_103409.jpg,0.0267,0.0978,0.0,0.0489,0.0711,0.0711,0.0222,0.0667,0.0667
3,3_103416.jpg,0.0711,0.0889,0.0,0.0267,0.08,0.04,0.0044,0.0667,0.0756
3,3_103419.jpg,0.0444,0.1022,0.0,0.0,0.0978,0.0178,0.0133,0.0711,0.0533
3,3_103429.jpg,0.0,0.1067,0.0978,0.0,0.0,0.0711,0.0578,0.0667,0.0533
3,3_103476.jpg,0.0089,0.08,0.1422,0.0,0.0267,0.0844,0.0978,0.0667,0.0889
3,3_103481.jpg,0.0222,0.1333,0.0,0.0044,0.0267,0.04,0.0533,0.0756,0.0444
3,3_103498.jpg,0.0,0.0889,0.0,0.0,0.0533,0.0933,0.0933,0.0667,0.0667
3,3_103517.jpg,0.0133,0.0533,0.0,0.0667,0.0267,0.1111,0.0756,0.0667,0.0622
3,3_103523.jpg,0.0,0.0533,0.0578,0.0,0.08,0.08,0.1111,0.0667,0.08
3,3_103554.jpg,0.0444,0.0933,0.0,0.0,0.0933,0.0356,0.0089,0.0711,0.0844
3,3_103559.jpg,0.0089,0.1067,0.0,0.0,0.1067,0.0,0.0133,0.0844,0.0222
3,3_103565.jpg,0.0356,0.0667,0.0844,0.0,0.0089,0.0756,0.04,0.0667,0.0667
3,3_10359.jpg,0.0089,0.1022,0.0,0.0,0.0889,0.0178,0.0,0.0667,0.0178
3,3_103774.jpg,0.1111,0.0667,0.0,0.0711,0.1111,0.04,0.0178,0.0667,0.0978
3,3_103777.jpg,0.0978,0.0889,0.0,0.0089,0.1244,0.0533,0.0622,0.0667,0.1022
3,3_10389.jpg,0.0,0.1111,0.0,0.0,0.08,0.0,0.0044,0.0711,0.0
3,3_103942.jpg,0.04,0.0711,0.0489,0.0089,0.1289,0.0578,0.0489,0.0667,0.08
3,3_103950.jpg,0.0,0.0267,0.1067,0.0178,0.0044,0.1111,0.08,0.0711,0.0844
3,3_103983.jpg,0.1111,0.16,0.0,0.0178,0.0133,0.08,0.0667,0.0667,0.0844
3,3_103986.jpg,0.0,0.0667,0.0667,0.0,0.0311,0.1067,0.0489,0.0667,0.0711
3,3_104000.jpg,0.0,0.0356,0.0578,0.0,0.0089,0.0711,0.0267,0.0756,0.0667
3,3_104034.jpg,0.0222,0.0711,0.0756,0.0,0.0578,0.08,0.0889,0.0711,0.0844
3,3_104065.jpg,0.0222,0.0711,0.0578,0.0,0.1067,0.0222,0.0267,0.0844,0.0711
3,3_104088.jpg,0.0,0.0178,0.0844,0.0,0.0622,0.04,0.0311,0.08,0.0267
3,3_104093.jpg,0.0,0.0489,0.0711,0.0,0.04,0.0356,0.0444,0.0667,0.0622
3,3_104100.jpg,0.0,0.0889,0.0,0.0,0.0844,0.0044,0.0133,0.0756,0.0267
3,3_104110.jpg,0.0,0.0889,0.0978,0.0,0.0,0.08,0.0667,0.0667,0.1067
3,3_104116.jpg,0.0089,0.1022,0.0,0.0,0.0889,0.0356,0.0444,0.0756,0.0933
3,3_104127.jpg,0.0222,0.0756,0.04,0.0,0.0844,0.0089,0.0222,0.1067,0.0
3,3_10421.jpg,0.0133,0.1022,0.0222,0.0,0.0756,0.0,0.0,0.0711,0.0
3,3_104268.jpg,0.0667,0.0978,0.0,0.0578,0.12,0.0667,0.04,0.0756,0.1156
3,3_104274.jpg,0.0756,0.0889,0.0,0.0,0.0844,0.1022,0.0133,0.0667,0.1022
3,3_104277.jpg,0.0667,0.0844,0.0,0.0,0.0844,0.0889,0.0,0.0,0.0889
3,3_104291.jpg,0.0356,0.0667,0.0711,0.0,0.0933,0.04,0.0311,0.0667,0.0844
3,3_104330.jpg,0.0,0.0756,0.0711,0.0,0.08,0.0311,0.0311,0.0889,0.0267
3,3_104349.jpg,0.0,0.0,0.0978,0.04,0.1333,0.1156,0.0667,0.0667,0.0933
3,3_104401.jpg,0.0089,0.0711,0.0756,0.0,0.0667,0.1289,0.0622,0.0667,0.0667
3,3_104404.jpg,0.04,0.08,0.0133,0.0,0.0978,0.1111,0.0711,0.0667,0.0933
3,3_104452.jpg,0.0311,0.0844,0.08,0.0444,0.0267,0.0,0.0356,0.1022,0.0
3,3_104455.jpg,0.0,0.0933,0.0711,0.0,0.0667,0.0,0.0533,0.0978,0.0
3,3_104528.jpg,0.0267,0.0711,0.0178,0.0,0.0489,0.0667,0.0044,0.0667,0.0356
3,3_104622.jpg,0.0578,0.1067,0.0,0.0222,0.08,0.0711,0.0,0.0756,0.0178
3,3_104628.jpg,0.04,0.1067,0.0,0.0,0.0889,0.0311,0.0,0.0622,0.0133
3,3_104631.jpg,0.04,0.12,0.0356,0.0,0.0711,0.04,0.0,0.0667,0.0089
3,3_104635.jpg,0.0711,0.1022,0.0,0.0,0.1333,0.0,0.0267,0.0889,0.0622
3,3_104641.jpg,0.0,0.1422,0.0622,0.0,0.08,0.0622,0.0267,0.0667,0.0844
3,3_104644.jpg,0.0356,0.1511,0.0,0.0089,0.0889,0.0356,0.0311,0.0667,0.0711
3,3_104658.jpg,0.04,0.1067,0.0,0.0178,0.0667,0.0178,0.0444,0.0667,0.0844
3,3_10467.jpg,0.0,0.1067,0.0,0.0,0.1156,0.0,0.0,0.0667,0.0
3,3_104705.jpg,0.08,0.0844,0.0,0.0178,0.0978,0.0533,0.0578,0.0711,0.0711
3,3_104712.jpg,0.0222,0.1244,0.0,0.0,0.0844,0.0133,0.0089,0.0756,0.0444
3,3_104715.jpg,0.0178,0.1067,0.0,0.0,0.0667,0.0489,0.0267,0.0711,0.0489
3,3_104752.jpg,0.0178,0.08,0.1067,0.0,0.0889,0.0711,0.0489,0.0756,0.0356
3,3_10478.jpg,0.0,0.1067,0.0,0.0,0.0978,0.0,0.0,0.0756,0.0
3,3_104822.jpg,0.0444,0.0667,0.0622,0.0044,0.0978,0.0578,0.0311,0.0667,0.08
3,3_104879.jpg,0.0756,0.0578,0.0,0.0133,0.1022,0.0756,0.0,0.0667,0.1022
3,3_104886.jpg,0.0489,0.0978,0.0,0.0,0.1022,0.0489,0.0,0.0756,0.0533
3,3_104889.jpg,0.0444,0.0978,0.0,0.0,0.0756,0.04,0.0,0.0756,0.0444
3,3_104966.jpg,0.0133,0.1289,0.0,0.0,0.1022,0.0444,0.0178,0.1111,0.0133
3,3_105062.jpg,0.0533,0.0889,0.0,0.0,0.08,0.0444,0.0222,0.0667,0.0489
3,3_105070.jpg,0.0711,0.08,0.0,0.0089,0.0933,0.0578,0.0133,0.0667,0.0667
3,3_10525.jpg,0.0044,0.1022,0.0,0.0044,0.1422,0.0,0.0089,0.0622,0.0
3,3_105295.jpg,0.0667,0.0756,0.0,0.0044,0.12,0.0267,0.0,0.08,0.0622
3,3_105305.jpg,0.0578,0.0844,0.0,0.0,0.0667,0.0578,0.0044,0.0756,0.0489
3,3_105309.jpg,0.0489,0.0844,0.0,0.0,0.1156,0.0711,0.0044,0.0667,0.0844
3,3_105313.jpg,0.04,0.0756,0.0,0.0,0.1111,0.0622,0.0089,0.0667,0.0844
3,3_105324.jpg,0.0533,0.0844,0.0,0.0,0.0756,0.0533,0.0044,0.0711,0.0711
3,3_105421.jpg,0.0622,0.1111,0.0,0.0,0.0844,0.0622,0.0267,0.0711,0.0711
3,3_10545.jpg,0.0,0.1022,0.0,0.0,0.0667,0.0,0.0,0.0711,0.0
3,3_105593.jpg,0.0578,0.0711,0.0578,0.0044,0.0711,0.0267,0.0667,0.0667,0.1333
3,3_105774.jpg,0.0356,0.0667,0.0844,0.0444,0.1378,0.0311,0.0533,0.0978,0.0
3,3_105778.jpg,0.0222,0.0667,0.0444,0.0,0.1067,0.04,0.0489,0.0667,0.0756
3,3_105782.jpg,0.0311,0.0667,0.0444,0.0089,0.1333,0.0267,0.0311,0.0667,0.0667
3,3_10582.jpg,0.0,0.1022,0.0,0.0,0.0844,0.0,0.0,0.0711,0.0
3,3_105848.jpg,0.0622,0.1644,0.1378,0.0,0.04,0.08,0.0089,0.0667,0.08
3,3_105855.jpg,0.0,0.04,0.0844,0.0,0.0222,0.0711,0.0578,0.0667,0.04
3,3_105858.jpg,0.0,0.04,0.1022,0.0,0.0,0.0711,0.0578,0.0711,0.0178
3,3_105885.jpg,0.0044,0.0889,0.0444,0.0,0.1111,0.0267,0.04,0.0711,0.0622
3,3_105938.jpg,0.0311,0.0978,0.0444,0.0,0.1156,0.0311,0.0356,0.0844,0.0622
3,3_106089.jpg,0.0222,0.0756,0.0933,0.0133,0.0222,0.0489,0.0444,0.0844,0.0356
3,3_10616.jpg,0.0,0.1378,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0
3,3_10621.jpg,0.0222,0.1333,0.0311,0.0,0.0311,0.0356,0.0,0.0711,0.0
3,3_106228.jpg,0.0089,0.0667,0.0667,0.0,0.1022,0.0267,0.0444,0.1156,0.0
3,3_106232.jpg,0.0311,0.0667,0.0578,0.0,0.1022,0.0267,0.04,0.1022,0.0311
3,3_106236.jpg,0.0,0.04,0.0667,0.0,0.0178,0.0933,0.0622,0.0667,0.08
3,3_10627.jpg,0.0,0.1511,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0
3,3_10629.jpg,0.0222,0.0978,0.0,0.0,0.0844,0.0578,0.0,0.0756,0.0
3,3_106314.jpg,0.0,0.0311,0.08,0.0,0.0489,0.1244,0.0933,0.0667,0.0533
3,3_106387.jpg,0.0,0.0622,0.0889,0.0,0.0711,0.0844,0.0578,0.0756,0.0489
3,3_1064.jpg,0.0444,0.0889,0.0,0.0,0.0711,0.0489,0.0,0.0622,0.0578
3,3_106502.jpg,0.0089,0.1289,0.04,0.0,0.0933,0.0,0.0178,0.0844,0.0
3,3_106506.jpg,0.0444,0.0667,0.08,0.0,0.0711,0.0667,0.0311,0.0667,0.0533
3,3_10651.jpg,0.0,0.1111,0.0,0.0,0.08,0.0,0.0,0.0756,0.0
3,3_106510.jpg,0.0356,0.12,0.0,0.0,0.0978,0.0044,0.0,0.0533,0.0756
3,3_106537.jpg,0.0044,0.0711,0.12,0.0,0.08,0.0533,0.0622,0.0711,0.0489
3,3_106570.jpg,0.0311,0.0978,0.0667,0.0,0.1244,0.0089,0.0,0.0933,0.0578
3,3_106574.jpg,0.0089,0.0844,0.0533,0.0,0.1156,0.0133,0.0178,0.08,0.08
3,3_106578.jpg,0.0356,0.1022,0.0356,0.0,0.1244,0.0533,0.0,0.0933,0.0667
3,3_106589.jpg,0.0533,0.1333,0.0,0.0,0.0444,0.0844,0.0222,0.0667,0.0133
3,3_106636.jpg,0.0,0.0622,0.0578,0.0,0.1111,0.0,0.0222,0.0978,0.0
3,3_106640.jpg,0.0489,0.12,0.0933,0.0,0.0,0.08,0.0,0.0489,0.08
3,3_106644.jpg,0.0578,0.0711,0.0,0.0489,0.0889,0.0178,0.0,0.0533,0.12
3,3_106734.jpg,0.0267,0.0667,0.0,0.0,0.0533,0.1422,0.0711,0.0533,0.0
3,3_106759.jpg,0.0,0.0756,0.0667,0.0,0.1111,0.0,0.0356,0.08,0.0178
3,3_106774.jpg,0.0222,0.0667,0.08,0.0,0.0889,0.0444,0.04,0.0756,0.0444
3,3_106788.jpg,0.0578,0.0667,0.1022,0.0,0.1022,0.1556,0.0711,0.08,0.08
3,3_106803.jpg,0.0,0.0667,0.1111,0.0667,0.1244,0.0444,0.0444,0.0667,0.0933
3,3_10681.jpg,0.0178,0.1156,0.0,0.0267,0.0844,0.0444,0.0089,0.0667,0.0356
3,3_106815.jpg,0.0089,0.1067,0.0,0.0044,0.1244,0.0311,0.0178,0.0756,0.0756
3,3_106819.jpg,0.0311,0.1022,0.0,0.0,0.0711,0.0444,0.0044,0.0711,0.0311
3,3_106823.jpg,0.0356,0.0311,0.0,0.0044,0.1156,0.0222,0.0178,0.0711,0.0533
3,3_106848.jpg,0.0667,0.1067,0.0267,0.0356,0.0889,0.1111,0.1067,0.0667,0.0711
3,3_106863.jpg,0.0622,0.1067,0.0,0.0,0.0622,0.04,0.0267,0.0667,0.0533
3,3_106881.jpg,0.0356,0.0667,0.0444,0.0,0.0578,0.0533,0.0533,0.0667,0.0533
3,3_106907.jpg,0.0089,0.0667,0.0711,0.0,0.0711,0.0222,0.0444,0.0667,0.08
3,3_106918.jpg,0.0222,0.0667,0.0711,0.0,0.1156,0.0578,0.0222,0.0667,0.0667
3,3_106941.jpg,0.0356,0.08,0.04,0.0,0.0,0.1067,0.0667,0.0667,0.0844
3,3_107026.jpg,0.0044,0.0711,0.0578,0.0,0.1067,0.0978,0.0489,0.0667,0.04
3,3_107110.jpg,0.0622,0.0667,0.0711,0.0,0.0978,0.0444,0.0356,0.0978,0.0533
3,3_107125.jpg,0.0,0.0756,0.0667,0.0,0.0756,0.0,0.0178,0.1067,0.0
3,3_10713.jpg,0.0222,0.1067,0.0311,0.0222,0.0889,0.0578,0.0,0.0356,0.0311
3,3_107374.jpg,0.0,0.0356,0.0578,0.0,0.0178,0.0933,0.0622,0.0667,0.0889
3,3_107419.jpg,0.0044,0.0889,0.0311,0.0,0.1067,0.0,0.0089,0.1022,0.0
3,3_107448.jpg,0.0311,0.1556,0.0,0.0844,0.0667,0.0578,0.0311,0.0667,0.0667
3,3_10759.jpg,0.0356,0.0756,0.0,0.0889,0.0933,0.0667,0.0178,0.0667,0.0356
3,3_107626.jpg,0.0,0.0444,0.0844,0.0,0.0711,0.0267,0.04,0.0756,0.0533
3,3_107641.jpg,0.0,0.0356,0.0933,0.0,0.0,0.08,0.0489,0.0667,0.0756
3,3_10770.jpg,0.0133,0.0889,0.0311,0.0,0.1022,0.0133,0.0,0.0578,0.0267
3,3_107814.jpg,0.0133,0.1333,0.0,0.0,0.08,0.0,0.0089,0.0844,0.0533
3,3_107829.jpg,0.0,0.0889,0.04,0.0,0.0578,0.0267,0.0178,0.08,0.0489
3,3_107902.jpg,0.0,0.0711,0.0489,0.0,0.0889,0.0178,0.0267,0.08,0.04
3,3_107906.jpg,0.0267,0.1111,0.0,0.0,0.1333,0.0178,0.0044,0.0711,0.0667
3,3_107910.jpg,0.0222,0.0844,0.0178,0.0,0.0756,0.0,0.0,0.0356,0.0667
3,3_107954.jpg,0.0489,0.0667,0.0711,0.0,0.1156,0.04,0.0,0.0667,0.0933
3,3_108.jpg,0.0889,0.1111,0.0,0.0,0.1111,0.0444,0.0444,0.0667,0.0622
3,3_108097.jpg,0.0267,0.0756,0.1111,0.0133,0.0,0.1022,0.0667,0.0711,0.0933
3,3_108169.jpg,0.0267,0.0667,0.0711,0.0,0.12,0.0178,0.04,0.0667,0.0844
3,3_10817.jpg,0.0222,0.1067,0.0,0.0133,0.0844,0.0533,0.0133,0.0667,0.0
3,3_10837.jpg,0.0311,0.1156,0.0,0.0444,0.1067,0.0489,0.0,0.0311,0.04
3,3_108603.jpg,0.0089,0.0711,0.0756,0.0,0.0178,0.0889,0.0489,0.0711,0.0622
3,3_108677.jpg,0.0,0.08,0.0667,0.0,0.1022,0.0222,0.0311,0.0667,0.0622
3,3_108681.jpg,0.0356,0.08,0.0267,0.0,0.0889,0.0533,0.04,0.0667,0.0489
3,3_108685.jpg,0.0,0.0578,0.0267,0.0,0.04,0.0489,0.0267,0.0667,0.0489
