Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
6,6_103152.jpg,0.04,0.0756,0.0444,0.0844,0.0711,0.0311,0.1333,0.0756,0.0489
6,6_103204.jpg,0.0267,0.0667,0.0711,0.0667,0.0,0.0,0.1156,0.16,0.0
6,6_103251.jpg,0.0311,0.0756,0.0667,0.0889,0.0711,0.0222,0.04,0.0844,0.0622
6,6_103252.jpg,0.0578,0.0756,0.0889,0.0889,0.0578,0.0,0.1467,0.1022,0.0
6,6_103254.jpg,0.0267,0.0711,0.0533,0.1022,0.0756,0.0089,0.0489,0.0889,0.0267
6,6_103257.jpg,0.0311,0.08,0.04,0.0933,0.0533,0.0,0.0533,0.1111,0.0
6,6_103271.jpg,0.0489,0.0711,0.0444,0.0667,0.0622,0.0,0.0444,0.0889,0.0533
6,6_103485.jpg,0.0,0.0311,0.0667,0.0533,0.1333,0.0711,0.0267,0.0889,0.0622
6,6_1038.jpg,0.0,0.0756,0.0,0.0444,0.1067,0.0133,0.0533,0.0711,0.0356
6,6_1040.jpg,0.0222,0.12,0.0044,0.1156,0.0667,0.0356,0.0756,0.0667,0.0489
6,6_104084.jpg,0.0,0.0533,0.0444,0.0578,0.0133,0.0,0.1422,0.12,0.0
6,6_104146.jpg,0.0,0.0756,0.0,0.0622,0.0044,0.0,0.0444,0.1822,0.0133
6,6_104496.jpg,0.04,0.0667,0.0311,0.0844,0.0711,0.0,0.0889,0.0667,0.1022
6,6_10484.jpg,0.0,0.0667,0.0,0.0,0.12,0.0,0.0,0.1333,0.0
6,6_105056.jpg,0.0444,0.0978,0.0089,0.0667,0.0533,0.0,0.0311,0.1111,0.0444
6,6_1060.jpg,0.0,0.0667,0.0,0.0,0.12,0.0,0.0489,0.0844,0.0267
6,6_106760.jpg,0.0044,0.08,0.0178,0.0933,0.0711,0.0489,0.0356,0.1022,0.04
6,6_106772.jpg,0.0356,0.0756,0.0622,0.0933,0.0622,0.0,0.0533,0.12,0.0
6,6_106789.jpg,0.0,0.0844,0.0267,0.04,0.1333,0.0133,0.0533,0.08,0.04
6,6_106801.jpg,0.0356,0.0444,0.0,0.1067,0.0622,0.0,0.0489,0.0889,0.0756
6,6_106849.jpg,0.0311,0.0756,0.0578,0.0667,0.0756,0.0133,0.0756,0.1022,0.0533
6,6_106861.jpg,0.0356,0.08,0.0356,0.0667,0.0,0.0089,0.0311,0.1556,0.0444
6,6_107111.jpg,0.0,0.0711,0.0,0.0044,0.1022,0.0,0.0,0.1689,0.0
6,6_107123.jpg,0.0133,0.0844,0.0,0.0178,0.0933,0.0,0.0,0.1378,0.0
6,6_107627.jpg,0.0,0.08,0.0178,0.0844,0.0444,0.0,0.0667,0.0667,0.0
6,6_107639.jpg,0.0,0.0756,0.0,0.0,0.1244,0.0,0.0,0.1378,0.0
6,6_10776.jpg,0.0,0.0756,0.0,0.0,0.0933,0.0,0.0,0.1467,0.0
6,6_107815.jpg,0.0222,0.0756,0.0267,0.0889,0.0756,0.0267,0.0311,0.0978,0.0444
6,6_107827.jpg,0.0222,0.0756,0.0311,0.0978,0.0667,0.0267,0.1067,0.0667,0.0444
6,6_108848.jpg,0.0,0.0844,0.0089,0.0533,0.0711,0.0222,0.0356,0.1156,0.0267
6,6_108860.jpg,0.0,0.0756,0.0,0.0178,0.0933,0.0,0.0267,0.1156,0.0
6,6_109913.jpg,0.0311,0.0756,0.0267,0.1289,0.0667,0.0489,0.0311,0.0711,0.08
6,6_109914.jpg,0.0889,0.0711,0.0044,0.0711,0.0756,0.04,0.0711,0.0711,0.0978
6,6_109916.jpg,0.0267,0.0756,0.0267,0.1022,0.0711,0.0,0.0711,0.12,0.0
6,6_109919.jpg,0.0133,0.0889,0.0222,0.0889,0.0711,0.0,0.0489,0.08,0.0489
6,6_110105.jpg,0.0,0.0667,0.0178,0.0844,0.0756,0.0044,0.0533,0.0756,0.0578
6,6_110117.jpg,0.0,0.08,0.0,0.0444,0.0578,0.0,0.0444,0.1556,0.0
6,6_110248.jpg,0.0222,0.0711,0.0311,0.0667,0.0311,0.0,0.0933,0.1422,0.0
6,6_110260.jpg,0.0222,0.0711,0.0311,0.0667,0.0,0.0,0.0667,0.1689,0.0
6,6_11068.jpg,0.0,0.0711,0.0,0.0,0.0667,0.0,0.0,0.1733,0.0
6,6_111151.jpg,0.0,0.1022,0.04,0.08,0.0489,0.0,0.0667,0.1067,0.0
6,6_111157.jpg,0.04,0.0667,0.04,0.0889,0.0711,0.0311,0.0622,0.08,0.08
6,6_111158.jpg,0.1067,0.1067,0.0,0.0,0.0889,0.0,0.1111,0.1111,0.0533
6,6_111160.jpg,0.08,0.0667,0.0133,0.0756,0.0889,0.0756,0.0756,0.1289,0.0622
6,6_111163.jpg,0.0489,0.0978,0.0,0.0667,0.0622,0.0311,0.04,0.1422,0.0489
6,6_111191.jpg,0.0711,0.0889,0.0,0.0667,0.0533,0.0222,0.0489,0.1244,0.0756
6,6_111406.jpg,0.0444,0.0622,0.0,0.08,0.1067,0.0933,0.1022,0.0756,0.0489
6,6_111641.jpg,0.0044,0.0711,0.0267,0.0711,0.0444,0.0578,0.0711,0.1289,0.0578
6,6_111653.jpg,0.0356,0.0667,0.0533,0.0667,0.0311,0.0578,0.0756,0.1378,0.0667
6,6_111889.jpg,0.0311,0.0622,0.0,0.0667,0.0356,0.0,0.04,0.1111,0.0578
6,6_111902.jpg,0.0,0.0756,0.0178,0.08,0.0533,0.0,0.0444,0.1156,0.0
6,6_111903.jpg,0.0667,0.0,0.0,0.0889,0.0667,0.0089,0.0622,0.0667,0.0711
6,6_111905.jpg,0.0667,0.0,0.0,0.0978,0.0667,0.0356,0.0533,0.0667,0.0978
6,6_111908.jpg,0.0267,0.0667,0.0089,0.0667,0.0622,0.0533,0.0711,0.0667,0.0356
6,6_1123.jpg,0.0,0.0711,0.0,0.0533,0.1067,0.0356,0.0711,0.0667,0.04
6,6_112379.jpg,0.0356,0.0444,0.0,0.1022,0.0667,0.0578,0.0889,0.0667,0.0578
6,6_1124.jpg,0.0,0.0667,0.0089,0.0044,0.1422,0.0,0.04,0.0933,0.0311
6,6_112750.jpg,0.0,0.0533,0.0178,0.04,0.08,0.0,0.0667,0.08,0.0267
6,6_112772.jpg,0.0,0.0756,0.0,0.0,0.12,0.0,0.0,0.1378,0.0
6,6_112791.jpg,0.0,0.0711,0.0178,0.08,0.0444,0.0,0.0978,0.04,0.0
6,6_112803.jpg,0.0044,0.0844,0.0089,0.1067,0.0667,0.0044,0.0622,0.0667,0.0756
6,6_112804.jpg,0.0356,0.0667,0.0356,0.0889,0.0667,0.0267,0.1333,0.0667,0.0578
6,6_112806.jpg,0.0178,0.0667,0.0,0.0756,0.0711,0.0089,0.0622,0.0756,0.0444
6,6_112809.jpg,0.0,0.0578,0.0178,0.0578,0.0889,0.0,0.0533,0.1022,0.0
6,6_1130.jpg,0.0,0.0711,0.0,0.0444,0.1067,0.0,0.0533,0.0667,0.0444
6,6_113176.jpg,0.0,0.0667,0.0444,0.0844,0.0844,0.0311,0.0667,0.0667,0.0933
6,6_113489.jpg,0.0,0.1733,0.0,0.0622,0.0756,0.0444,0.0311,0.1289,0.0178
6,6_113501.jpg,0.0,0.08,0.0089,0.0178,0.1022,0.0,0.0444,0.1467,0.0
6,6_1136.jpg,0.0,0.0667,0.0,0.0311,0.1022,0.0311,0.0622,0.0667,0.0489
6,6_11360.jpg,0.0,0.0578,0.0133,0.0222,0.0578,0.0,0.0489,0.1422,0.0
6,6_1145.jpg,0.0,0.0533,0.0178,0.0311,0.1289,0.0044,0.0,0.1022,0.0667
6,6_1149.jpg,0.0,0.0711,0.0,0.0667,0.0667,0.04,0.0489,0.0667,0.0533
6,6_11652.jpg,0.0756,0.0,0.0,0.08,0.0667,0.0356,0.0622,0.0667,0.0489
6,6_1167.jpg,0.0,0.04,0.04,0.0089,0.1067,0.0222,0.0978,0.1022,0.0133
6,6_1187.jpg,0.0,0.0489,0.0489,0.04,0.0267,0.0,0.1289,0.1289,0.0
6,6_11944.jpg,0.0,0.0844,0.0,0.04,0.1022,0.0222,0.0667,0.0756,0.0311
6,6_1208.jpg,0.0,0.0489,0.0444,0.04,0.0933,0.0222,0.1378,0.08,0.0044
6,6_1214.jpg,0.0,0.0,0.0756,0.0,0.0622,0.0044,0.0533,0.1111,0.1244
6,6_12236.jpg,0.0489,0.1244,0.0,0.0756,0.0667,0.0222,0.0533,0.0711,0.04
6,6_12528.jpg,0.0,0.0711,0.0,0.0,0.1111,0.0,0.0044,0.1244,0.0311
6,6_1255.jpg,0.0,0.0578,0.0222,0.0,0.1378,0.0044,0.0667,0.1067,0.0133
6,6_1260.jpg,0.0,0.0311,0.0622,0.0089,0.1022,0.0,0.1156,0.1067,0.0
6,6_12820.jpg,0.0,0.0711,0.0,0.0,0.1022,0.0,0.04,0.0978,0.0
6,6_13112.jpg,0.0,0.0711,0.0,0.0,0.0667,0.0,0.0044,0.1689,0.0222
6,6_13404.jpg,0.0,0.0667,0.0,0.0133,0.0933,0.0,0.04,0.1333,0.0
6,6_13696.jpg,0.0,0.08,0.0,0.0356,0.0844,0.0,0.04,0.1289,0.0
6,6_13988.jpg,0.0489,0.0711,0.0267,0.0844,0.0578,0.0,0.0578,0.1022,0.0
6,6_14280.jpg,0.0844,0.0,0.0,0.0489,0.0489,0.0044,0.0178,0.1289,0.0489
6,6_1457.jpg,0.0,0.0667,0.0,0.0089,0.08,0.0133,0.0489,0.1289,0.0356
6,6_14572.jpg,0.0,0.0622,0.0089,0.0044,0.0622,0.0,0.0622,0.0978,0.0
6,6_14864.jpg,0.0,0.0667,0.0,0.0,0.0844,0.0,0.0,0.1689,0.0
6,6_150.jpg,0.0222,0.0667,0.0,0.0667,0.0267,0.0,0.0711,0.1067,0.0711
6,6_1500.jpg,0.0,0.0844,0.0,0.0,0.0667,0.0,0.0222,0.16,0.0578
6,6_1506.jpg,0.0,0.0622,0.0178,0.0311,0.0356,0.0,0.0667,0.0889,0.0
6,6_15156.jpg,0.0,0.0667,0.0,0.0089,0.1289,0.0044,0.0622,0.0756,0.0044
6,6_154.jpg,0.0,0.0711,0.0089,0.0,0.0667,0.0,0.0267,0.16,0.0667
6,6_15435.jpg,0.0533,0.0311,0.0,0.0711,0.0667,0.0356,0.0578,0.0667,0.0489
6,6_1551.jpg,0.0,0.0578,0.0178,0.0222,0.0444,0.0,0.0667,0.1422,0.0133
6,6_1553.jpg,0.0,0.0533,0.0133,0.0222,0.0756,0.0133,0.0578,0.0978,0.0222
6,6_15696.jpg,0.0,0.0711,0.0,0.0,0.0756,0.0089,0.0267,0.1556,0.0578
6,6_1571.jpg,0.0,0.0622,0.0089,0.0178,0.0489,0.0,0.0533,0.1333,0.0
6,6_158.jpg,0.0,0.0711,0.0,0.0,0.0889,0.0178,0.0311,0.1378,0.0578
6,6_15988.jpg,0.0,0.0711,0.0,0.0089,0.1244,0.0,0.0578,0.0844,0.0133
6,6_160.jpg,0.0,0.08,0.0,0.0133,0.0756,0.0,0.0356,0.1422,0.0578
6,6_1602.jpg,0.0,0.0622,0.0222,0.0356,0.0311,0.0,0.08,0.1333,0.0489
6,6_1610.jpg,0.0,0.0533,0.0267,0.04,0.0267,0.0,0.0756,0.1378,0.0444
6,6_16280.jpg,0.0,0.0844,0.0,0.0,0.0667,0.0,0.0,0.1778,0.0
6,6_16557.jpg,0.0,0.0667,0.0311,0.0222,0.0444,0.0,0.0622,0.1333,0.0
6,6_16931.jpg,0.0,0.0844,0.0,0.0178,0.0489,0.0,0.0356,0.1556,0.0533
6,6_16973.jpg,0.0,0.0889,0.0,0.0,0.1022,0.0044,0.0222,0.1022,0.0711
6,6_16976.jpg,0.0578,0.0222,0.0,0.0667,0.0,0.0,0.0889,0.1333,0.0933
6,6_17017.jpg,0.0178,0.08,0.0,0.0756,0.0667,0.0044,0.0489,0.0667,0.0622
6,6_17077.jpg,0.0,0.0622,0.0267,0.04,0.0267,0.0,0.12,0.0889,0.0
6,6_17209.jpg,0.0,0.0667,0.04,0.0844,0.0489,0.0,0.0844,0.0889,0.0
6,6_17211.jpg,0.0,0.0711,0.0178,0.0622,0.0178,0.0,0.08,0.08,0.0
6,6_17212.jpg,0.0,0.0667,0.0311,0.0844,0.0533,0.0,0.0667,0.1022,0.0
6,6_17214.jpg,0.0178,0.0711,0.0356,0.1022,0.0711,0.0,0.08,0.0844,0.0
6,6_17247.jpg,0.0,0.0578,0.0222,0.0622,0.0622,0.0,0.0667,0.0756,0.0
6,6_17297.jpg,0.0044,0.0622,0.0,0.08,0.0667,0.0222,0.0489,0.0711,0.04
6,6_17307.jpg,0.0,0.0711,0.0,0.0578,0.0844,0.0044,0.0533,0.0667,0.0533
6,6_17325.jpg,0.0,0.0711,0.0,0.0311,0.0978,0.0044,0.0489,0.0667,0.0578
6,6_17331.jpg,0.0,0.0711,0.0,0.0489,0.08,0.0222,0.0578,0.0667,0.0489
6,6_17364.jpg,0.0,0.0667,0.0,0.0,0.1244,0.0,0.0,0.1511,0.0
6,6_17380.jpg,0.0,0.0667,0.0,0.0133,0.1333,0.0,0.0,0.1156,0.0311
6,6_17410.jpg,0.0,0.0756,0.0,0.0089,0.0844,0.0,0.04,0.1244,0.0044
6,6_17411.jpg,0.0,0.0756,0.0,0.0222,0.1067,0.0,0.04,0.0978,0.0222
6,6_17418.jpg,0.0622,0.0444,0.0,0.0933,0.0578,0.0267,0.0089,0.08,0.0667
6,6_17442.jpg,0.0,0.0667,0.0,0.0,0.12,0.0,0.0489,0.0844,0.0267
6,6_17505.jpg,0.0,0.0711,0.0,0.0533,0.1067,0.0356,0.0711,0.0667,0.04
6,6_17506.jpg,0.0,0.0667,0.0089,0.0044,0.1422,0.0,0.04,0.0933,0.0311
6,6_17512.jpg,0.0,0.0711,0.0,0.0444,0.1067,0.0,0.0533,0.0667,0.0444
6,6_17518.jpg,0.0,0.0667,0.0,0.0311,0.1022,0.0311,0.0622,0.0667,0.0489
6,6_17527.jpg,0.0,0.0533,0.0178,0.0311,0.1289,0.0044,0.0,0.1022,0.0667
6,6_17531.jpg,0.0,0.0711,0.0,0.0667,0.0667,0.04,0.0489,0.0667,0.0533
6,6_17549.jpg,0.0,0.04,0.04,0.0089,0.1067,0.0222,0.0978,0.1022,0.0133
6,6_17569.jpg,0.0,0.0489,0.0489,0.04,0.0267,0.0,0.1289,0.1289,0.0
6,6_17590.jpg,0.0,0.0489,0.0444,0.04,0.0933,0.0222,0.1378,0.08,0.0044
6,6_17596.jpg,0.0,0.0,0.0756,0.0,0.0622,0.0044,0.0533,0.1111,0.1244
6,6_17637.jpg,0.0,0.0578,0.0222,0.0,0.1378,0.0044,0.0667,0.1067,0.0133
6,6_17642.jpg,0.0,0.0311,0.0622,0.0089,0.1022,0.0,0.1156,0.1067,0.0
6,6_17827.jpg,0.0,0.0667,0.0,0.0089,0.08,0.0133,0.0489,0.1289,0.0356
6,6_17870.jpg,0.0,0.0844,0.0,0.0,0.0667,0.0,0.0222,0.16,0.0578
6,6_17876.jpg,0.0,0.0622,0.0178,0.0311,0.0356,0.0,0.0667,0.0889,0.0
6,6_17921.jpg,0.0,0.0578,0.0178,0.0222,0.0444,0.0,0.0667,0.1422,0.0133
6,6_17923.jpg,0.0,0.0533,0.0133,0.0222,0.0756,0.0133,0.0578,0.0978,0.0222
6,6_17941.jpg,0.0,0.0622,0.0089,0.0178,0.0489,0.0,0.0533,0.1333,0.0
6,6_17972.jpg,0.0,0.0622,0.0222,0.0356,0.0311,0.0,0.08,0.1333,0.0489
6,6_17980.jpg,0.0,0.0533,0.0267,0.04,0.0267,0.0,0.0756,0.1378,0.0444
6,6_18192.jpg,0.0133,0.0711,0.0044,0.0667,0.0622,0.0222,0.0533,0.0756,0.0489
6,6_1822.jpg,0.0133,0.0711,0.0044,0.0667,0.0622,0.0222,0.0533,0.0756,0.0489
6,6_18278.jpg,0.0222,0.0711,0.0356,0.0889,0.0667,0.0089,0.0844,0.0667,0.0533
6,6_18295.jpg,0.0222,0.0711,0.0,0.0756,0.0667,0.0044,0.04,0.0667,0.0444
6,6_18372.jpg,0.0,0.0578,0.0444,0.0578,0.0533,0.0,0.0978,0.0933,0.0
6,6_18405.jpg,0.0,0.08,0.0178,0.0356,0.0711,0.0,0.0578,0.1289,0.0
6,6_18447.jpg,0.0,0.0756,0.0133,0.0044,0.1289,0.0,0.0267,0.1156,0.0356
6,6_18505.jpg,0.0,0.0622,0.0178,0.0133,0.0933,0.0,0.0756,0.12,0.0
6,6_18506.jpg,0.0,0.0578,0.0267,0.0311,0.0356,0.0,0.08,0.0889,0.0
6,6_18544.jpg,0.0,0.0622,0.04,0.0356,0.0311,0.0,0.0756,0.1244,0.0
6,6_18545.jpg,0.0,0.08,0.0267,0.0711,0.0444,0.0,0.1022,0.0844,0.0
6,6_18560.jpg,0.0,0.0756,0.0133,0.0178,0.0578,0.0,0.0844,0.0889,0.0
6,6_18561.jpg,0.0,0.0667,0.0178,0.04,0.0267,0.0,0.0844,0.1156,0.0
6,6_18575.jpg,0.0,0.08,0.0222,0.0356,0.0311,0.0,0.0844,0.1244,0.0
6,6_18624.jpg,0.0,0.0622,0.0267,0.0178,0.0978,0.0,0.0978,0.0889,0.0
6,6_18634.jpg,0.0,0.0444,0.0267,0.0178,0.0489,0.0,0.1111,0.1422,0.0
6,6_18643.jpg,0.0533,0.0667,0.0489,0.1111,0.0667,0.0622,0.0489,0.0667,0.08
6,6_18648.jpg,0.0711,0.0311,0.0,0.1111,0.0667,0.0533,0.08,0.0667,0.0756
6,6_18651.jpg,0.0533,0.0667,0.0044,0.12,0.0667,0.0533,0.0578,0.0667,0.0844
6,6_18661.jpg,0.0711,0.0667,0.0089,0.1022,0.0667,0.0311,0.0667,0.0667,0.0889
6,6_18663.jpg,0.0222,0.0711,0.0311,0.0667,0.0622,0.0,0.0711,0.0756,0.0267
6,6_18799.jpg,0.0,0.08,0.0133,0.0667,0.0356,0.0133,0.0978,0.0978,0.0489
6,6_18871.jpg,0.0489,0.0267,0.0,0.0978,0.0667,0.04,0.0444,0.0756,0.1022
6,6_1908.jpg,0.0222,0.0711,0.0356,0.0889,0.0667,0.0089,0.0844,0.0667,0.0533
6,6_1925.jpg,0.0222,0.0711,0.0,0.0756,0.0667,0.0044,0.04,0.0667,0.0444
6,6_2002.jpg,0.0,0.0578,0.0444,0.0578,0.0533,0.0,0.0978,0.0933,0.0
6,6_20235.jpg,0.0,0.0711,0.0,0.0,0.0667,0.0,0.0,0.1822,0.0
6,6_2035.jpg,0.0,0.08,0.0178,0.0356,0.0711,0.0,0.0578,0.1289,0.0
6,6_20527.jpg,0.0,0.0356,0.0444,0.0178,0.12,0.0133,0.0933,0.0756,0.0
6,6_2077.jpg,0.0,0.0756,0.0133,0.0044,0.1289,0.0,0.0267,0.1156,0.0356
6,6_20819.jpg,0.0,0.0667,0.0089,0.04,0.0711,0.0,0.0622,0.0844,0.0
6,6_21111.jpg,0.0,0.0756,0.0,0.0,0.0711,0.0,0.0,0.1689,0.0
6,6_2135.jpg,0.0,0.0622,0.0178,0.0133,0.0933,0.0,0.0756,0.12,0.0
6,6_2136.jpg,0.0,0.0578,0.0267,0.0311,0.0356,0.0,0.08,0.0889,0.0
6,6_21403.jpg,0.0,0.0667,0.0,0.0178,0.08,0.0133,0.0622,0.08,0.0044
6,6_21695.jpg,0.0,0.0667,0.0,0.0,0.12,0.0,0.0,0.1333,0.0
6,6_2196.jpg,0.0,0.0444,0.0444,0.0222,0.0889,0.0,0.1111,0.1067,0.0
6,6_2198.jpg,0.0,0.0578,0.0311,0.0,0.1111,0.0,0.0356,0.12,0.0444
6,6_21987.jpg,0.0,0.0756,0.0,0.0,0.0933,0.0,0.0,0.1467,0.0
6,6_2204.jpg,0.0,0.0622,0.04,0.0356,0.0311,0.0,0.0756,0.1244,0.0
6,6_2205.jpg,0.0,0.08,0.0267,0.0711,0.0444,0.0,0.1022,0.0844,0.0
6,6_22279.jpg,0.0,0.0711,0.0,0.0,0.0667,0.0,0.0,0.1733,0.0
6,6_2229.jpg,0.0,0.0756,0.0133,0.0178,0.0578,0.0,0.0844,0.0889,0.0
6,6_2230.jpg,0.0,0.0667,0.0178,0.04,0.0267,0.0,0.0844,0.1156,0.0
6,6_2244.jpg,0.0,0.08,0.0222,0.0356,0.0311,0.0,0.0844,0.1244,0.0
6,6_22571.jpg,0.0,0.0578,0.0133,0.0222,0.0578,0.0,0.0489,0.1422,0.0
6,6_22863.jpg,0.0756,0.0,0.0,0.08,0.0667,0.0356,0.0622,0.0667,0.0489
6,6_2293.jpg,0.0,0.0622,0.0267,0.0178,0.0978,0.0,0.0978,0.0889,0.0
6,6_2303.jpg,0.0,0.0444,0.0267,0.0178,0.0489,0.0,0.1111,0.1422,0.0
6,6_2312.jpg,0.0533,0.0667,0.0489,0.1111,0.0667,0.0622,0.0489,0.0667,0.08
6,6_23155.jpg,0.0,0.0844,0.0,0.04,0.1022,0.0222,0.0667,0.0756,0.0311
6,6_2317.jpg,0.0711,0.0311,0.0,0.1111,0.0667,0.0533,0.08,0.0667,0.0756
6,6_2320.jpg,0.0533,0.0667,0.0044,0.12,0.0667,0.0533,0.0578,0.0667,0.0844
6,6_2330.jpg,0.0711,0.0667,0.0089,0.1022,0.0667,0.0311,0.0667,0.0667,0.0889
6,6_2332.jpg,0.0222,0.0711,0.0311,0.0667,0.0622,0.0,0.0711,0.0756,0.0267
6,6_23447.jpg,0.0489,0.1244,0.0,0.0756,0.0667,0.0222,0.0533,0.0711,0.04
6,6_23739.jpg,0.0,0.0711,0.0,0.0,0.1111,0.0,0.0044,0.1244,0.0311
6,6_24031.jpg,0.0,0.0711,0.0,0.0,0.1022,0.0,0.04,0.0978,0.0
6,6_24323.jpg,0.0,0.0711,0.0,0.0,0.0667,0.0,0.0044,0.1689,0.0222
6,6_24615.jpg,0.0,0.0667,0.0,0.0133,0.0933,0.0,0.04,0.1333,0.0
6,6_2468.jpg,0.0,0.08,0.0133,0.0667,0.0356,0.0133,0.0978,0.0978,0.0489
6,6_24907.jpg,0.0,0.08,0.0,0.0356,0.0844,0.0,0.04,0.1289,0.0
6,6_25199.jpg,0.0489,0.0711,0.0267,0.0844,0.0578,0.0,0.0578,0.1022,0.0
6,6_2540.jpg,0.0489,0.0267,0.0,0.0978,0.0667,0.04,0.0444,0.0756,0.1022
6,6_25491.jpg,0.0844,0.0,0.0,0.0489,0.0489,0.0044,0.0178,0.1289,0.0489
6,6_25783.jpg,0.0,0.0622,0.0089,0.0044,0.0622,0.0,0.0622,0.0978,0.0
6,6_26075.jpg,0.0,0.0667,0.0,0.0,0.0844,0.0,0.0,0.1689,0.0
6,6_26367.jpg,0.0,0.0667,0.0,0.0089,0.1289,0.0044,0.0622,0.0756,0.0044
6,6_26646.jpg,0.0533,0.0311,0.0,0.0711,0.0667,0.0356,0.0578,0.0667,0.0489
6,6_26907.jpg,0.0,0.0711,0.0,0.0,0.0756,0.0089,0.0267,0.1556,0.0578
6,6_27199.jpg,0.0,0.0711,0.0,0.0089,0.1244,0.0,0.0578,0.0844,0.0133
6,6_27491.jpg,0.0,0.0844,0.0,0.0,0.0667,0.0,0.0,0.1778,0.0
6,6_27768.jpg,0.0,0.0667,0.0311,0.0222,0.0444,0.0,0.0622,0.1333,0.0
6,6_318.jpg,0.0,0.0844,0.0,0.0178,0.0489,0.0,0.0356,0.1556,0.0533
6,6_32.jpg,0.0,0.0578,0.0444,0.0444,0.0533,0.0,0.1289,0.12,0.0267
6,6_360.jpg,0.0,0.0889,0.0,0.0,0.1022,0.0044,0.0222,0.1022,0.0711
6,6_363.jpg,0.0578,0.0222,0.0,0.0667,0.0,0.0,0.0889,0.1333,0.0933
6,6_38444.jpg,0.0,0.0667,0.0,0.0044,0.1289,0.0178,0.0133,0.0978,0.0578
6,6_38508.jpg,0.0,0.0844,0.0222,0.0444,0.0933,0.0178,0.0444,0.08,0.0578
6,6_38517.jpg,0.0,0.0756,0.0,0.0578,0.04,0.0089,0.0444,0.1067,0.0622
6,6_38525.jpg,0.0,0.0844,0.0,0.0178,0.0489,0.0,0.0356,0.1556,0.0533
6,6_38576.jpg,0.0,0.0889,0.0,0.0,0.1022,0.0044,0.0222,0.1022,0.0711
6,6_38579.jpg,0.0578,0.0222,0.0,0.0667,0.0,0.0,0.0889,0.1333,0.0933
6,6_38701.jpg,0.0178,0.08,0.0,0.0756,0.0667,0.0044,0.0489,0.0667,0.0622
6,6_38855.jpg,0.0,0.0622,0.0267,0.04,0.0267,0.0,0.12,0.0889,0.0
