Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
9,9_112754.jpg,0.0267,0.1911,0.0044,0.0311,0.0978,0.0,0.0,0.0667,0.0
9,9_112768.jpg,0.0,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0844,0.0
9,9_11355.jpg,0.0444,0.0667,0.0844,0.0667,0.0667,0.0844,0.0,0.0,0.0756
9,9_113665.jpg,0.0533,0.2178,0.0044,0.0,0.08,0.0,0.0,0.0711,0.0
9,9_113666.jpg,0.0,0.2622,0.0,0.0,0.0756,0.0,0.0,0.0667,0.0
9,9_11509.jpg,0.0489,0.1111,0.0533,0.0311,0.0533,0.0667,0.0,0.0,0.0756
9,9_11647.jpg,0.0489,0.1111,0.0622,0.0133,0.0978,0.0178,0.0,0.0711,0.0
9,9_11801.jpg,0.0489,0.1111,0.0444,0.0133,0.1156,0.0,0.0,0.0667,0.0
9,9_1182.jpg,0.0,0.0578,0.1156,0.0,0.0667,0.0667,0.0356,0.0667,0.0711
9,9_11939.jpg,0.0533,0.1556,0.0356,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_12093.jpg,0.04,0.1244,0.12,0.0356,0.0844,0.0,0.0,0.0756,0.0
9,9_12231.jpg,0.0533,0.0933,0.0578,0.0178,0.0667,0.08,0.0267,0.0667,0.0578
9,9_12385.jpg,0.0311,0.1067,0.0756,0.0,0.0578,0.0667,0.0133,0.0667,0.0489
9,9_12523.jpg,0.04,0.0711,0.0444,0.0133,0.1244,0.0178,0.0,0.0667,0.0
9,9_1256.jpg,0.0222,0.1422,0.0533,0.0267,0.0533,0.0533,0.0356,0.0711,0.0311
9,9_1259.jpg,0.0089,0.0889,0.0844,0.0489,0.12,0.0044,0.0,0.1067,0.0
9,9_12677.jpg,0.0356,0.0889,0.0444,0.0267,0.0622,0.0711,0.0,0.0,0.0667
9,9_12815.jpg,0.0356,0.0756,0.0889,0.0444,0.0667,0.0578,0.0,0.0667,0.0
9,9_12969.jpg,0.0356,0.0667,0.1289,0.0667,0.0578,0.0756,0.0356,0.0133,0.0667
9,9_13107.jpg,0.0578,0.1467,0.0311,0.0,0.0756,0.0089,0.0,0.0756,0.0
9,9_13261.jpg,0.04,0.1244,0.0,0.0,0.1067,0.0,0.0,0.0533,0.0133
9,9_13399.jpg,0.0444,0.1156,0.0,0.0,0.1244,0.0,0.0,0.0667,0.0
9,9_13553.jpg,0.0667,0.1022,0.08,0.0222,0.0222,0.0667,0.0,0.0,0.0667
9,9_13691.jpg,0.0356,0.0933,0.0756,0.0178,0.0489,0.0667,0.0,0.0,0.0667
9,9_13845.jpg,0.0578,0.1422,0.0356,0.0,0.0978,0.0,0.0,0.0444,0.0222
9,9_13983.jpg,0.0578,0.08,0.08,0.0267,0.1333,0.0,0.0,0.0756,0.0
9,9_14137.jpg,0.0444,0.0711,0.0889,0.0311,0.1111,0.0311,0.0,0.0756,0.0
9,9_14275.jpg,0.0356,0.0844,0.0578,0.0267,0.0978,0.0178,0.0,0.1067,0.0
9,9_14429.jpg,0.0756,0.12,0.0844,0.0044,0.0222,0.0667,0.0,0.04,0.0267
9,9_14567.jpg,0.0267,0.1111,0.08,0.0178,0.1022,0.0,0.0,0.0667,0.0
9,9_14721.jpg,0.0844,0.12,0.0711,0.0089,0.0622,0.04,0.0,0.0667,0.0
9,9_14859.jpg,0.0,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_15013.jpg,0.0311,0.1689,0.0178,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_1507.jpg,0.0,0.12,0.0222,0.0,0.0,0.0667,0.0178,0.0667,0.0222
9,9_15151.jpg,0.0622,0.0622,0.08,0.0356,0.0667,0.0711,0.0,0.0,0.0667
9,9_15305.jpg,0.0533,0.0711,0.0756,0.0267,0.0533,0.0667,0.0,0.0,0.0667
9,9_1541.jpg,0.0044,0.1556,0.0044,0.0267,0.0667,0.0667,0.0311,0.0667,0.0356
9,9_15430.jpg,0.0711,0.0756,0.04,0.08,0.08,0.0711,0.0,0.0,0.0756
9,9_15572.jpg,0.0844,0.1378,0.0978,0.0,0.0,0.0667,0.0,0.0,0.0667
9,9_1558.jpg,0.0,0.1689,0.04,0.0,0.04,0.0578,0.0222,0.0667,0.0444
9,9_1560.jpg,0.0,0.1244,0.0978,0.0,0.0,0.0667,0.0222,0.0667,0.0356
9,9_15691.jpg,0.0444,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0622,0.0044
9,9_157.jpg,0.0356,0.1422,0.0222,0.0311,0.12,0.0,0.0,0.0667,0.0044
9,9_15845.jpg,0.0,0.2,0.0,0.0,0.1333,0.0,0.0,0.0667,0.0
9,9_15983.jpg,0.0356,0.0844,0.0578,0.0133,0.0578,0.0667,0.0489,0.08,0.0044
9,9_16137.jpg,0.0311,0.1689,0.0,0.0222,0.0889,0.0,0.0,0.0222,0.0489
9,9_16275.jpg,0.0222,0.1556,0.0089,0.0133,0.0978,0.0,0.0,0.0711,0.0
9,9_16429.jpg,0.0444,0.1778,0.0,0.0,0.0667,0.0,0.0,0.0533,0.0178
9,9_16552.jpg,0.0756,0.1022,0.0933,0.0044,0.0311,0.0711,0.0,0.0,0.0711
9,9_166.jpg,0.0444,0.0667,0.1289,0.0178,0.0667,0.0667,0.0356,0.0667,0.08
9,9_167.jpg,0.0489,0.1422,0.0444,0.0311,0.0489,0.0444,0.0178,0.0667,0.0578
9,9_16706.jpg,0.0756,0.16,0.0089,0.0,0.0533,0.0356,0.0,0.0,0.0667
9,9_16831.jpg,0.0533,0.1911,0.0267,0.0,0.0,0.0667,0.0,0.0756,0.0578
9,9_16940.jpg,0.0311,0.08,0.0444,0.0489,0.0667,0.0667,0.0044,0.0667,0.0622
9,9_17071.jpg,0.0444,0.2889,0.0444,0.0,0.0667,0.0,0.0133,0.0889,0.0133
9,9_17078.jpg,0.0222,0.1956,0.0,0.0044,0.08,0.0,0.0044,0.0844,0.0267
9,9_17098.jpg,0.0178,0.1778,0.0,0.0178,0.0844,0.0267,0.0,0.08,0.04
9,9_1710.jpg,0.0667,0.0933,0.0533,0.0444,0.0711,0.0756,0.0622,0.0667,0.0756
9,9_17188.jpg,0.0311,0.1778,0.0,0.0089,0.1022,0.0,0.0133,0.0933,0.0
9,9_17246.jpg,0.04,0.1733,0.0,0.0044,0.0622,0.0311,0.0178,0.08,0.0178
9,9_17273.jpg,0.0178,0.1778,0.04,0.0178,0.0978,0.0356,0.0178,0.0667,0.04
9,9_17322.jpg,0.1022,0.1422,0.0,0.0267,0.1067,0.0356,0.0,0.0578,0.0756
9,9_17344.jpg,0.0889,0.1156,0.0,0.0444,0.1378,0.0,0.0,0.08,0.0356
9,9_17368.jpg,0.0711,0.1111,0.0,0.0178,0.1244,0.0311,0.0222,0.0667,0.0444
9,9_17372.jpg,0.0844,0.1467,0.0089,0.0089,0.0844,0.0756,0.0222,0.0667,0.0444
9,9_17381.jpg,0.0667,0.1244,0.0,0.0267,0.1111,0.0089,0.0133,0.0711,0.0267
9,9_17413.jpg,0.1289,0.0889,0.0,0.0311,0.1333,0.0267,0.0267,0.0667,0.0578
9,9_17420.jpg,0.0711,0.08,0.0756,0.0267,0.0667,0.1067,0.0222,0.0667,0.08
9,9_17454.jpg,0.1378,0.1333,0.0,0.0444,0.1067,0.0489,0.0,0.0711,0.0533
9,9_17487.jpg,0.0667,0.1467,0.0489,0.0,0.1156,0.0533,0.0089,0.0667,0.0533
9,9_17492.jpg,0.0578,0.1378,0.0222,0.0222,0.0756,0.0844,0.0178,0.0667,0.0667
9,9_17509.jpg,0.1111,0.1378,0.0,0.04,0.08,0.0444,0.0,0.0667,0.08
9,9_17564.jpg,0.0,0.0578,0.1156,0.0,0.0667,0.0667,0.0356,0.0667,0.0711
9,9_17638.jpg,0.0222,0.1422,0.0533,0.0267,0.0533,0.0533,0.0356,0.0711,0.0311
9,9_17641.jpg,0.0089,0.0889,0.0844,0.0489,0.12,0.0044,0.0,0.1067,0.0
9,9_1771.jpg,0.08,0.16,0.0,0.0267,0.0311,0.04,0.0533,0.0667,0.0533
9,9_1783.jpg,0.0933,0.1067,0.04,0.0667,0.0933,0.0711,0.0444,0.0667,0.0933
9,9_1786.jpg,0.1067,0.0711,0.0,0.0844,0.08,0.0311,0.0311,0.0667,0.1156
9,9_17877.jpg,0.0,0.12,0.0222,0.0,0.0,0.0667,0.0178,0.0667,0.0222
9,9_17911.jpg,0.0044,0.1556,0.0044,0.0267,0.0667,0.0667,0.0311,0.0667,0.0356
9,9_1792.jpg,0.0622,0.1467,0.0044,0.0222,0.0711,0.0667,0.0622,0.0667,0.0622
9,9_17928.jpg,0.0,0.1689,0.04,0.0,0.04,0.0578,0.0222,0.0667,0.0444
9,9_1793.jpg,0.0667,0.1289,0.0,0.0667,0.0711,0.0667,0.0,0.08,0.0889
9,9_17930.jpg,0.0,0.1244,0.0978,0.0,0.0,0.0667,0.0222,0.0667,0.0356
9,9_18080.jpg,0.0667,0.0933,0.0533,0.0444,0.0711,0.0756,0.0622,0.0667,0.0756
9,9_18141.jpg,0.08,0.16,0.0,0.0267,0.0311,0.04,0.0533,0.0667,0.0533
9,9_18153.jpg,0.0933,0.1067,0.04,0.0667,0.0933,0.0711,0.0444,0.0667,0.0933
9,9_18156.jpg,0.1067,0.0711,0.0,0.0844,0.08,0.0311,0.0311,0.0667,0.1156
9,9_18162.jpg,0.0622,0.1467,0.0044,0.0222,0.0711,0.0667,0.0622,0.0667,0.0622
9,9_18163.jpg,0.0667,0.1289,0.0,0.0667,0.0711,0.0667,0.0,0.08,0.0889
9,9_18250.jpg,0.0711,0.0978,0.0,0.0578,0.08,0.04,0.0267,0.08,0.08
9,9_18276.jpg,0.0667,0.12,0.0,0.04,0.1022,0.0489,0.0489,0.0667,0.0933
9,9_18346.jpg,0.08,0.1689,0.0,0.04,0.0178,0.0667,0.0267,0.0667,0.0889
9,9_18352.jpg,0.0978,0.1778,0.0,0.0356,0.0133,0.0578,0.0533,0.0667,0.08
9,9_18367.jpg,0.0133,0.1289,0.1467,0.0,0.0267,0.0667,0.0444,0.0711,0.0533
9,9_18462.jpg,0.0356,0.1067,0.0667,0.0222,0.0622,0.0667,0.0222,0.0667,0.0622
9,9_18489.jpg,0.0,0.08,0.1733,0.0,0.0533,0.0667,0.0444,0.0667,0.0578
9,9_18540.jpg,0.0,0.1022,0.1067,0.0,0.0711,0.0756,0.0356,0.08,0.0222
9,9_1880.jpg,0.0711,0.0978,0.0,0.0578,0.08,0.04,0.0267,0.08,0.08
9,9_18895.jpg,0.0622,0.0844,0.0756,0.0978,0.0756,0.0711,0.0222,0.0667,0.0844
9,9_18896.jpg,0.0578,0.0933,0.1022,0.0756,0.0667,0.0756,0.0,0.0667,0.0711
9,9_1906.jpg,0.0667,0.12,0.0,0.04,0.1022,0.0489,0.0489,0.0667,0.0933
9,9_1976.jpg,0.08,0.1689,0.0,0.04,0.0178,0.0667,0.0267,0.0667,0.0889
9,9_1982.jpg,0.0978,0.1778,0.0,0.0356,0.0133,0.0578,0.0533,0.0667,0.08
9,9_1997.jpg,0.0133,0.1289,0.1467,0.0,0.0267,0.0667,0.0444,0.0711,0.0533
9,9_20230.jpg,0.0222,0.1422,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_20384.jpg,0.0,0.1733,0.0,0.0,0.0667,0.0,0.0,0.0756,0.0
9,9_20522.jpg,0.0622,0.1156,0.1067,0.0444,0.0933,0.0,0.0,0.08,0.0
9,9_20676.jpg,0.0178,0.0889,0.0889,0.0933,0.1244,0.0,0.0,0.0667,0.0
9,9_20814.jpg,0.0978,0.0844,0.1156,0.0,0.0533,0.0667,0.0,0.0,0.0667
9,9_2092.jpg,0.0356,0.1067,0.0667,0.0222,0.0622,0.0667,0.0222,0.0667,0.0622
9,9_20968.jpg,0.0667,0.1378,0.1022,0.0,0.0667,0.0133,0.0,0.0711,0.0
9,9_211.jpg,0.0533,0.1911,0.0267,0.0,0.0,0.0667,0.0,0.0756,0.0578
9,9_21106.jpg,0.04,0.1333,0.0667,0.0,0.0844,0.0,0.0,0.0711,0.0
9,9_2119.jpg,0.0,0.08,0.1733,0.0,0.0533,0.0667,0.0444,0.0667,0.0578
9,9_21260.jpg,0.0311,0.1867,0.0,0.0,0.0667,0.0,0.0,0.0711,0.0
9,9_21398.jpg,0.0622,0.1111,0.0311,0.0133,0.04,0.04,0.0133,0.0533,0.0
9,9_21552.jpg,0.0,0.0667,0.1067,0.0,0.0489,0.0178,0.0356,0.0356,0.0
9,9_21690.jpg,0.0533,0.1422,0.0,0.0089,0.0933,0.0,0.0,0.0667,0.0
9,9_2178.jpg,0.0,0.1244,0.08,0.0,0.04,0.0622,0.0267,0.0933,0.0
9,9_21844.jpg,0.0578,0.1822,0.0,0.0,0.0889,0.0,0.0,0.04,0.0267
9,9_2191.jpg,0.0,0.0889,0.1733,0.0,0.0533,0.0844,0.0667,0.0667,0.0756
9,9_21982.jpg,0.0,0.1867,0.0,0.0,0.1067,0.0,0.0,0.0667,0.0
9,9_2200.jpg,0.0,0.1022,0.1067,0.0,0.0711,0.0756,0.0356,0.08,0.0222
9,9_22136.jpg,0.0,0.2311,0.0,0.0,0.0844,0.0,0.0,0.0711,0.0
9,9_22274.jpg,0.0267,0.0622,0.0444,0.0622,0.0667,0.0667,0.0,0.0,0.0667
9,9_22428.jpg,0.0444,0.1022,0.0978,0.0267,0.0578,0.0578,0.0,0.0,0.0844
9,9_22566.jpg,0.0444,0.0667,0.0844,0.0667,0.0667,0.0844,0.0,0.0,0.0756
9,9_22720.jpg,0.0489,0.1111,0.0533,0.0311,0.0533,0.0667,0.0,0.0,0.0756
9,9_22858.jpg,0.0489,0.1111,0.0622,0.0133,0.0978,0.0178,0.0,0.0711,0.0
9,9_23012.jpg,0.0489,0.1111,0.0444,0.0133,0.1156,0.0,0.0,0.0667,0.0
9,9_23150.jpg,0.0533,0.1556,0.0356,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_23304.jpg,0.04,0.1244,0.12,0.0356,0.0844,0.0,0.0,0.0756,0.0
9,9_23442.jpg,0.0533,0.0933,0.0578,0.0178,0.0667,0.08,0.0267,0.0667,0.0578
9,9_23596.jpg,0.0311,0.1067,0.0756,0.0,0.0578,0.0667,0.0133,0.0667,0.0489
9,9_23734.jpg,0.04,0.0711,0.0444,0.0133,0.1244,0.0178,0.0,0.0667,0.0
9,9_23888.jpg,0.0356,0.0889,0.0444,0.0267,0.0622,0.0711,0.0,0.0,0.0667
9,9_24026.jpg,0.0356,0.0756,0.0889,0.0444,0.0667,0.0578,0.0,0.0667,0.0
9,9_24180.jpg,0.0356,0.0667,0.1289,0.0667,0.0578,0.0756,0.0356,0.0133,0.0667
9,9_24318.jpg,0.0578,0.1467,0.0311,0.0,0.0756,0.0089,0.0,0.0756,0.0
9,9_24472.jpg,0.04,0.1244,0.0,0.0,0.1067,0.0,0.0,0.0533,0.0133
9,9_24610.jpg,0.0444,0.1156,0.0,0.0,0.1244,0.0,0.0,0.0667,0.0
9,9_24764.jpg,0.0667,0.1022,0.08,0.0222,0.0222,0.0667,0.0,0.0,0.0667
9,9_24902.jpg,0.0356,0.0933,0.0756,0.0178,0.0489,0.0667,0.0,0.0,0.0667
9,9_25056.jpg,0.0578,0.1422,0.0356,0.0,0.0978,0.0,0.0,0.0444,0.0222
9,9_25194.jpg,0.0578,0.08,0.08,0.0267,0.1333,0.0,0.0,0.0756,0.0
9,9_25348.jpg,0.0444,0.0711,0.0889,0.0311,0.1111,0.0311,0.0,0.0756,0.0
9,9_25486.jpg,0.0356,0.0844,0.0578,0.0267,0.0978,0.0178,0.0,0.1067,0.0
9,9_2564.jpg,0.0622,0.0844,0.0756,0.0978,0.0756,0.0711,0.0222,0.0667,0.0844
9,9_25640.jpg,0.0756,0.12,0.0844,0.0044,0.0222,0.0667,0.0,0.04,0.0267
9,9_2565.jpg,0.0578,0.0933,0.1022,0.0756,0.0667,0.0756,0.0,0.0667,0.0711
9,9_25778.jpg,0.0267,0.1111,0.08,0.0178,0.1022,0.0,0.0,0.0667,0.0
9,9_25932.jpg,0.0844,0.12,0.0711,0.0089,0.0622,0.04,0.0,0.0667,0.0
9,9_26070.jpg,0.0,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_26224.jpg,0.0311,0.1689,0.0178,0.0,0.0667,0.0,0.0,0.0667,0.0
9,9_26362.jpg,0.0622,0.0622,0.08,0.0356,0.0667,0.0711,0.0,0.0,0.0667
9,9_26516.jpg,0.0533,0.0711,0.0756,0.0267,0.0533,0.0667,0.0,0.0,0.0667
9,9_26641.jpg,0.0711,0.0756,0.04,0.08,0.08,0.0711,0.0,0.0,0.0756
9,9_26783.jpg,0.0844,0.1378,0.0978,0.0,0.0,0.0667,0.0,0.0,0.0667
9,9_26902.jpg,0.0444,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0622,0.0044
9,9_27056.jpg,0.0,0.2,0.0,0.0,0.1333,0.0,0.0,0.0667,0.0
9,9_27194.jpg,0.0356,0.0844,0.0578,0.0133,0.0578,0.0667,0.0489,0.08,0.0044
9,9_27348.jpg,0.0311,0.1689,0.0,0.0222,0.0889,0.0,0.0,0.0222,0.0489
9,9_27486.jpg,0.0222,0.1556,0.0089,0.0133,0.0978,0.0,0.0,0.0711,0.0
9,9_27640.jpg,0.0444,0.1778,0.0,0.0,0.0667,0.0,0.0,0.0533,0.0178
9,9_27763.jpg,0.0756,0.1022,0.0933,0.0044,0.0311,0.0711,0.0,0.0,0.0711
9,9_27917.jpg,0.0756,0.16,0.0089,0.0,0.0533,0.0356,0.0,0.0,0.0667
9,9_327.jpg,0.0311,0.08,0.0444,0.0489,0.0667,0.0667,0.0044,0.0667,0.0622
9,9_33.jpg,0.0133,0.1244,0.0622,0.0222,0.0578,0.0667,0.04,0.0667,0.0489
9,9_3305.jpg,0.0,0.1733,0.0,0.0,0.08,0.0,0.0,0.1022,0.0
9,9_3308.jpg,0.0,0.1733,0.0,0.0,0.0933,0.0,0.0,0.0933,0.0
9,9_3436.jpg,0.0622,0.1289,0.0,0.0222,0.0756,0.0,0.0,0.0222,0.0444
9,9_3439.jpg,0.0489,0.1467,0.0,0.0,0.0667,0.0,0.0,0.0533,0.0178
9,9_3550.jpg,0.0756,0.0844,0.0622,0.0444,0.0844,0.0978,0.0,0.0,0.0756
9,9_3553.jpg,0.08,0.0756,0.0889,0.0044,0.0978,0.0444,0.0,0.0444,0.0222
9,9_3681.jpg,0.0222,0.0889,0.1111,0.0889,0.0889,0.0222,0.0,0.0844,0.0
9,9_3684.jpg,0.0311,0.2044,0.0,0.0,0.0667,0.0,0.0,0.08,0.0
9,9_38268.jpg,0.0533,0.1911,0.0267,0.0,0.0,0.0667,0.0,0.0756,0.0578
9,9_3829.jpg,0.0933,0.1289,0.0978,0.0,0.0,0.0667,0.0,0.0711,0.0044
9,9_3832.jpg,0.0622,0.12,0.0844,0.0,0.0,0.0667,0.0,0.0,0.0622
9,9_38506.jpg,0.0578,0.1333,0.0578,0.0311,0.0444,0.0667,0.0133,0.0756,0.0578
9,9_38516.jpg,0.04,0.1689,0.0222,0.0089,0.0978,0.0222,0.0222,0.0711,0.0356
9,9_38534.jpg,0.0311,0.08,0.0444,0.0489,0.0667,0.0667,0.0044,0.0667,0.0622
9,9_38849.jpg,0.0444,0.2889,0.0444,0.0,0.0667,0.0,0.0133,0.0889,0.0133
9,9_38856.jpg,0.0222,0.1956,0.0,0.0044,0.08,0.0,0.0044,0.0844,0.0267
9,9_38902.jpg,0.0178,0.1778,0.0,0.0178,0.0844,0.0267,0.0,0.08,0.04
9,9_38934.jpg,0.0267,0.1956,0.0267,0.0,0.0667,0.0,0.0,0.0711,0.0
9,9_38997.jpg,0.0311,0.1822,0.0,0.0044,0.0711,0.0222,0.0044,0.0889,0.0178
9,9_39001.jpg,0.0044,0.2178,0.0,0.0178,0.1022,0.0,0.0311,0.0844,0.0
9,9_39002.jpg,0.0,0.1778,0.04,0.0,0.0356,0.0578,0.0178,0.0667,0.04
9,9_39049.jpg,0.0311,0.1822,0.0,0.0089,0.0533,0.0444,0.0178,0.0711,0.0489
9,9_39088.jpg,0.0311,0.1733,0.0,0.0178,0.0889,0.0222,0.0133,0.0711,0.0267
9,9_39158.jpg,0.0356,0.1778,0.0,0.0,0.0667,0.0267,0.0089,0.0711,0.0356
9,9_39235.jpg,0.0311,0.1778,0.0,0.0089,0.1022,0.0,0.0133,0.0933,0.0
9,9_39287.jpg,0.0267,0.1778,0.0,0.0089,0.0978,0.0,0.0178,0.08,0.0178
9,9_39333.jpg,0.04,0.1733,0.0,0.0044,0.0622,0.0311,0.0178,0.08,0.0178
9,9_39387.jpg,0.0178,0.1778,0.04,0.0178,0.0978,0.0356,0.0178,0.0667,0.04
9,9_39524.jpg,0.1022,0.1422,0.0,0.0267,0.1067,0.0356,0.0,0.0578,0.0756
9,9_39581.jpg,0.0889,0.1156,0.0,0.0444,0.1378,0.0,0.0,0.08,0.0356
9,9_39622.jpg,0.0711,0.1111,0.0,0.0178,0.1244,0.0311,0.0222,0.0667,0.0444
9,9_39626.jpg,0.0844,0.1467,0.0089,0.0089,0.0844,0.0756,0.0222,0.0667,0.0444
9,9_39635.jpg,0.0667,0.1244,0.0,0.0267,0.1111,0.0089,0.0133,0.0711,0.0267
9,9_39700.jpg,0.1289,0.0889,0.0,0.0311,0.1333,0.0267,0.0267,0.0667,0.0578
9,9_39707.jpg,0.0711,0.08,0.0756,0.0267,0.0667,0.1067,0.0222,0.0667,0.08
9,9_3977.jpg,0.04,0.16,0.0311,0.0,0.0622,0.0044,0.0,0.0711,0.0
9,9_3980.jpg,0.0,0.2044,0.0,0.0,0.0667,0.0,0.0,0.0889,0.0
9,9_39800.jpg,0.0578,0.1556,0.0667,0.0089,0.08,0.0667,0.04,0.0667,0.04
9,9_39803.jpg,0.0089,0.1956,0.08,0.0,0.0622,0.1111,0.0578,0.0667,0.08
9,9_39925.jpg,0.1378,0.1333,0.0,0.0444,0.1067,0.0489,0.0,0.0711,0.0533
9,9_39962.jpg,0.0667,0.1467,0.0489,0.0,0.1156,0.0533,0.0089,0.0667,0.0533
9,9_39967.jpg,0.0578,0.1378,0.0222,0.0222,0.0756,0.0844,0.0178,0.0667,0.0667
9,9_40047.jpg,0.1111,0.1378,0.0,0.04,0.08,0.0444,0.0,0.0667,0.08
9,9_40135.jpg,0.0,0.0578,0.1156,0.0,0.0667,0.0667,0.0356,0.0667,0.0711
9,9_40209.jpg,0.0,0.1111,0.0756,0.0311,0.1022,0.0089,0.0178,0.0889,0.0
9,9_40224.jpg,0.0,0.0489,0.1422,0.0,0.0756,0.0711,0.0444,0.0667,0.0578
9,9_40247.jpg,0.04,0.16,0.0711,0.0133,0.0,0.0667,0.0444,0.0667,0.0444
9,9_40367.jpg,0.0222,0.1422,0.0533,0.0267,0.0533,0.0533,0.0356,0.0711,0.0311
9,9_40370.jpg,0.0089,0.0889,0.0844,0.0489,0.12,0.0044,0.0,0.1067,0.0
9,9_40591.jpg,0.0044,0.0933,0.1067,0.0578,0.0844,0.0356,0.0489,0.0667,0.0311
