Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
5,5_103186.jpg,0.0222,0.1022,0.0667,0.0044,0.0711,0.0178,0.0756,0.0667,0.0489
5,5_103226.jpg,0.08,0.0667,0.0667,0.0711,0.0444,0.0,0.0844,0.1067,0.0
5,5_103235.jpg,0.0533,0.0667,0.0667,0.0444,0.0622,0.0,0.0844,0.08,0.0
5,5_103239.jpg,0.0622,0.0667,0.0711,0.0667,0.0356,0.0,0.0756,0.0667,0.0
5,5_103244.jpg,0.0756,0.0667,0.0667,0.0533,0.04,0.0,0.0667,0.1111,0.0
5,5_103475.jpg,0.08,0.1156,0.0311,0.1111,0.0844,0.0,0.0444,0.1244,0.0
5,5_103484.jpg,0.0,0.0978,0.0533,0.0,0.0578,0.0711,0.0978,0.0844,0.0489
5,5_103539.jpg,0.0,0.0978,0.0489,0.0133,0.0889,0.0,0.0578,0.0756,0.04
5,5_103545.jpg,0.08,0.0667,0.0489,0.04,0.0756,0.0,0.0622,0.0889,0.0
5,5_103947.jpg,0.0667,0.0667,0.0622,0.0311,0.0933,0.0,0.0756,0.08,0.0
5,5_103972.jpg,0.1022,0.04,0.0,0.0578,0.0667,0.0622,0.0044,0.0667,0.0889
5,5_103973.jpg,0.0844,0.0667,0.0089,0.0178,0.0756,0.0444,0.0267,0.0756,0.0489
5,5_103974.jpg,0.08,0.0844,0.0,0.0133,0.0756,0.0356,0.0,0.08,0.0578
5,5_103982.jpg,0.0978,0.0667,0.0089,0.04,0.0756,0.0533,0.0,0.0756,0.0889
5,5_104066.jpg,0.0,0.0978,0.0489,0.0,0.1111,0.0,0.0444,0.0978,0.0
5,5_104106.jpg,0.0222,0.0711,0.0711,0.0133,0.0667,0.0356,0.0667,0.0667,0.0711
5,5_104115.jpg,0.0,0.1022,0.0311,0.0,0.0933,0.0,0.0489,0.1111,0.0
5,5_104119.jpg,0.0756,0.0667,0.0311,0.0533,0.0889,0.0,0.04,0.1067,0.0
5,5_104132.jpg,0.08,0.0667,0.0578,0.0489,0.04,0.0,0.08,0.0756,0.0
5,5_1042.jpg,0.0222,0.08,0.0178,0.0622,0.0667,0.0578,0.0133,0.0711,0.0178
5,5_104368.jpg,0.1156,0.0667,0.0533,0.0756,0.0667,0.0489,0.0533,0.0889,0.0222
5,5_104374.jpg,0.12,0.0667,0.0489,0.0356,0.0667,0.0889,0.0578,0.0667,0.1022
5,5_104391.jpg,0.08,0.0667,0.0044,0.0222,0.08,0.0311,0.0089,0.0756,0.0667
5,5_104571.jpg,0.0311,0.1111,0.0311,0.0,0.04,0.0311,0.04,0.0667,0.0
5,5_105067.jpg,0.0,0.1111,0.0044,0.0,0.1022,0.04,0.0178,0.0711,0.0489
5,5_105311.jpg,0.0622,0.0667,0.0089,0.0489,0.1156,0.0,0.0222,0.1111,0.0
5,5_105319.jpg,0.0933,0.0889,0.0489,0.0578,0.0844,0.0089,0.0622,0.1022,0.0178
5,5_105605.jpg,0.1022,0.0667,0.0711,0.0667,0.0578,0.0,0.0756,0.08,0.04
5,5_105780.jpg,0.0044,0.1244,0.0311,0.0311,0.0622,0.0,0.0533,0.08,0.0
5,5_105788.jpg,0.0756,0.0667,0.0444,0.0311,0.0667,0.0444,0.0533,0.0667,0.0844
5,5_106234.jpg,0.0356,0.0889,0.0222,0.0667,0.0622,0.0,0.0267,0.1067,0.0
5,5_106242.jpg,0.0533,0.0578,0.0622,0.0756,0.0844,0.0044,0.0622,0.0667,0.0667
5,5_106508.jpg,0.0578,0.0711,0.0089,0.0578,0.1022,0.0044,0.0222,0.08,0.0133
5,5_106516.jpg,0.1467,0.1067,0.0667,0.0,0.0267,0.0711,0.0489,0.0711,0.04
5,5_106576.jpg,0.0711,0.0711,0.0044,0.0356,0.0978,0.0,0.0089,0.1111,0.0222
5,5_106584.jpg,0.0044,0.1244,0.0,0.0,0.1111,0.0,0.0133,0.1378,0.0
5,5_106642.jpg,0.0089,0.1244,0.0,0.0,0.1111,0.0267,0.0133,0.0667,0.0356
5,5_106650.jpg,0.0578,0.1556,0.0267,0.0,0.1244,0.0356,0.0356,0.0667,0.08
5,5_106821.jpg,0.0978,0.0711,0.0267,0.0711,0.0667,0.0533,0.0044,0.0756,0.0756
5,5_106829.jpg,0.0978,0.0667,0.0444,0.0844,0.0844,0.0,0.04,0.08,0.0356
5,5_107365.jpg,0.0933,0.0667,0.0489,0.0978,0.0178,0.0,0.0578,0.0667,0.0
5,5_107366.jpg,0.0578,0.0667,0.0311,0.0356,0.0711,0.0,0.04,0.0889,0.0222
5,5_107367.jpg,0.0089,0.1244,0.0267,0.0,0.1111,0.0044,0.0356,0.0756,0.04
5,5_1075.jpg,0.04,0.0844,0.0089,0.0,0.0933,0.04,0.0222,0.0711,0.0267
5,5_1079.jpg,0.0578,0.0667,0.0267,0.0533,0.0667,0.0489,0.0444,0.0667,0.04
5,5_107908.jpg,0.0,0.12,0.0178,0.0,0.1067,0.0,0.0267,0.1111,0.0
5,5_107916.jpg,0.0756,0.0667,0.0444,0.0844,0.0311,0.0,0.0489,0.1022,0.0
5,5_108260.jpg,0.1111,0.0667,0.0667,0.0711,0.0533,0.0,0.0844,0.0533,0.0
5,5_108266.jpg,0.1156,0.0667,0.0667,0.08,0.0,0.0,0.0978,0.0356,0.0
5,5_108683.jpg,0.0,0.1022,0.0178,0.0,0.0889,0.0178,0.0356,0.0667,0.0444
5,5_108691.jpg,0.0,0.1733,0.04,0.0,0.0133,0.0711,0.0533,0.0667,0.0311
5,5_108798.jpg,0.0844,0.0667,0.0667,0.0844,0.0044,0.0,0.0667,0.0667,0.0
5,5_108806.jpg,0.0933,0.08,0.0667,0.0844,0.0756,0.0,0.0578,0.0756,0.0
5,5_108890.jpg,0.0578,0.0667,0.0178,0.0356,0.0844,0.0,0.0267,0.1244,0.0
5,5_108898.jpg,0.0978,0.0667,0.0,0.0089,0.0889,0.0711,0.0044,0.0889,0.0711
5,5_109849.jpg,0.0,0.1244,0.0178,0.0,0.0933,0.0,0.0578,0.1067,0.0
5,5_109857.jpg,0.08,0.0667,0.0578,0.0578,0.0578,0.0,0.0711,0.0889,0.0267
5,5_110063.jpg,0.0311,0.0667,0.0578,0.0578,0.0222,0.0,0.0889,0.0933,0.0
5,5_110069.jpg,0.0622,0.0667,0.0667,0.0756,0.0,0.0,0.0756,0.0622,0.0
5,5_110137.jpg,0.0667,0.0667,0.0089,0.0044,0.1022,0.0489,0.0533,0.0667,0.0622
5,5_110145.jpg,0.0711,0.0667,0.0178,0.04,0.1067,0.0178,0.04,0.0844,0.0222
5,5_110189.jpg,0.0844,0.0667,0.0267,0.0489,0.0667,0.0444,0.0711,0.0844,0.0178
5,5_110197.jpg,0.0933,0.0711,0.0267,0.0533,0.0667,0.0711,0.0711,0.0711,0.0622
5,5_110280.jpg,0.0756,0.0667,0.0222,0.0844,0.0844,0.0,0.0356,0.0844,0.0
5,5_110288.jpg,0.0756,0.0933,0.0356,0.0844,0.0978,0.0,0.0622,0.0756,0.0
5,5_110348.jpg,0.0,0.1422,0.0089,0.0,0.1067,0.0,0.04,0.0933,0.0
5,5_110356.jpg,0.0578,0.0667,0.0311,0.0756,0.0622,0.0,0.0356,0.1022,0.0311
5,5_110414.jpg,0.0,0.1244,0.0,0.0,0.0844,0.0,0.0,0.1111,0.0
5,5_110418.jpg,0.0,0.1244,0.0222,0.0,0.0667,0.0,0.0267,0.0889,0.0
5,5_110605.jpg,0.0756,0.0667,0.0178,0.0489,0.0667,0.0267,0.0267,0.0756,0.0356
5,5_110613.jpg,0.0667,0.0622,0.0267,0.0756,0.04,0.0,0.0311,0.12,0.0
5,5_1109.jpg,0.0356,0.0667,0.0622,0.0267,0.0667,0.0444,0.0578,0.0667,0.04
5,5_111131.jpg,0.0667,0.0667,0.0667,0.0267,0.0844,0.0,0.0889,0.0622,0.0
5,5_111132.jpg,0.0,0.1244,0.0178,0.0,0.0889,0.0133,0.0444,0.0889,0.0267
5,5_111133.jpg,0.0711,0.0667,0.0,0.0222,0.0667,0.0267,0.0356,0.0667,0.0667
5,5_111141.jpg,0.0444,0.0667,0.0667,0.0756,0.0222,0.0,0.08,0.0356,0.0
5,5_111150.jpg,0.0222,0.0978,0.0222,0.0133,0.0711,0.0,0.04,0.08,0.0178
5,5_111177.jpg,0.08,0.0667,0.0267,0.0756,0.1111,0.0311,0.0622,0.0978,0.0444
5,5_1113.jpg,0.0533,0.0711,0.0,0.0489,0.0667,0.0533,0.0222,0.0667,0.0178
5,5_111627.jpg,0.0,0.1244,0.0,0.0,0.0933,0.0356,0.0178,0.0711,0.0533
5,5_111635.jpg,0.0222,0.1333,0.0133,0.0267,0.0844,0.0267,0.0,0.0711,0.0578
5,5_111840.jpg,0.0756,0.0667,0.0267,0.0044,0.1156,0.04,0.0089,0.0667,0.0667
5,5_111888.jpg,0.0,0.12,0.0,0.0,0.0844,0.0,0.0,0.1333,0.0
5,5_111961.jpg,0.0533,0.0667,0.0356,0.0444,0.0711,0.0444,0.0489,0.0711,0.0444
5,5_111970.jpg,0.0711,0.0533,0.0,0.0356,0.0133,0.0622,0.0356,0.0711,0.0667
5,5_111985.jpg,0.0978,0.0667,0.0667,0.0489,0.0667,0.04,0.0711,0.0667,0.0667
5,5_111991.jpg,0.08,0.0667,0.0356,0.0578,0.0578,0.0,0.04,0.0978,0.0
5,5_112067.jpg,0.0089,0.0844,0.0667,0.08,0.0667,0.0,0.04,0.0578,0.0
5,5_112585.jpg,0.0,0.1333,0.0044,0.0,0.0978,0.0,0.0089,0.12,0.0
5,5_112622.jpg,0.08,0.0667,0.0444,0.0622,0.0667,0.0622,0.0222,0.08,0.0444
5,5_112714.jpg,0.0,0.1111,0.04,0.0,0.1022,0.0133,0.0489,0.0711,0.0622
5,5_112749.jpg,0.0533,0.0667,0.0489,0.0444,0.0533,0.0,0.0489,0.08,0.0
5,5_112759.jpg,0.0,0.1244,0.0267,0.0,0.0578,0.0178,0.04,0.0844,0.0133
5,5_112775.jpg,0.0,0.1156,0.0178,0.0,0.1067,0.0,0.04,0.0889,0.0267
5,5_112793.jpg,0.0933,0.0711,0.0267,0.0578,0.08,0.0,0.0489,0.1111,0.0
5,5_112802.jpg,0.0267,0.1422,0.0089,0.0,0.0844,0.0,0.0,0.1244,0.0
5,5_112836.jpg,0.0,0.1556,0.0133,0.0,0.0267,0.0622,0.0222,0.0667,0.0444
5,5_113537.jpg,0.0978,0.0667,0.0533,0.0889,0.0622,0.0,0.0667,0.1111,0.0
5,5_113545.jpg,0.0978,0.0667,0.0622,0.0978,0.0311,0.0,0.04,0.1511,0.0
5,5_113588.jpg,0.1111,0.0667,0.0667,0.0756,0.0978,0.0133,0.0667,0.0667,0.0267
5,5_113594.jpg,0.1156,0.0667,0.0578,0.0933,0.0711,0.0,0.04,0.1333,0.0
5,5_113614.jpg,0.0844,0.0667,0.0267,0.0711,0.08,0.0489,0.0356,0.0933,0.0311
5,5_113620.jpg,0.0889,0.0667,0.04,0.0844,0.0889,0.0444,0.0533,0.1022,0.0133
5,5_1160.jpg,0.0889,0.0667,0.0356,0.0311,0.0667,0.0978,0.0622,0.0667,0.0444
5,5_1190.jpg,0.0844,0.0667,0.0667,0.0533,0.0133,0.0,0.0533,0.0489,0.0
5,5_1191.jpg,0.0222,0.0667,0.0356,0.0533,0.0444,0.0,0.0356,0.0889,0.0
5,5_1193.jpg,0.0533,0.08,0.04,0.04,0.0667,0.0,0.0578,0.08,0.0
5,5_1196.jpg,0.0533,0.0667,0.0667,0.0533,0.0444,0.0,0.0578,0.0533,0.0
5,5_1210.jpg,0.0978,0.0667,0.0667,0.0444,0.0356,0.0,0.0667,0.0444,0.0
5,5_1217.jpg,0.0578,0.0667,0.0667,0.0578,0.0444,0.0,0.0756,0.0178,0.0
5,5_1237.jpg,0.0533,0.0622,0.0667,0.0756,0.0222,0.0,0.0489,0.0711,0.0
5,5_1240.jpg,0.0667,0.0667,0.0667,0.0444,0.0311,0.0,0.08,0.0044,0.0
5,5_1249.jpg,0.0844,0.0667,0.0667,0.0756,0.0444,0.0,0.0667,0.0356,0.0
5,5_1265.jpg,0.1022,0.08,0.0489,0.0133,0.0667,0.0089,0.0489,0.0667,0.0178
5,5_1266.jpg,0.0978,0.0711,0.0667,0.0578,0.0756,0.0,0.0578,0.0711,0.0
5,5_1388.jpg,0.1244,0.08,0.0578,0.0,0.0756,0.0,0.0622,0.0533,0.0
5,5_1391.jpg,0.0089,0.1378,0.0489,0.0978,0.0844,0.0,0.0844,0.0756,0.0089
5,5_1426.jpg,0.04,0.0667,0.0667,0.0667,0.0,0.0,0.0756,0.0178,0.0
5,5_1449.jpg,0.0444,0.0667,0.0533,0.0311,0.0356,0.0,0.0533,0.0578,0.0
5,5_1459.jpg,0.0533,0.0667,0.0489,0.0578,0.0089,0.0,0.0356,0.0489,0.0
5,5_1572.jpg,0.0222,0.0667,0.0667,0.0622,0.0089,0.0,0.0711,0.0089,0.0
5,5_1575.jpg,0.0578,0.0667,0.0533,0.0489,0.0178,0.0,0.0533,0.0489,0.0
5,5_1587.jpg,0.0444,0.0667,0.0533,0.0667,0.0,0.0,0.0933,0.0,0.0
5,5_1621.jpg,0.04,0.0533,0.0578,0.0222,0.0444,0.0,0.0933,0.0622,0.0
5,5_1622.jpg,0.0756,0.0667,0.0267,0.0133,0.0533,0.0,0.0267,0.0756,0.0
5,5_16826.jpg,0.0844,0.1289,0.0133,0.0178,0.0667,0.0444,0.0222,0.0667,0.0667
5,5_16838.jpg,0.0978,0.1333,0.0489,0.0089,0.0667,0.04,0.0356,0.0667,0.0533
5,5_16844.jpg,0.0222,0.1289,0.0444,0.0356,0.08,0.0,0.0533,0.0844,0.0
5,5_16857.jpg,0.08,0.1333,0.0711,0.0,0.0489,0.0311,0.0444,0.0667,0.0533
5,5_16929.jpg,0.0178,0.0889,0.0267,0.0178,0.0711,0.0222,0.0533,0.0667,0.0356
5,5_16944.jpg,0.0489,0.0844,0.0533,0.0222,0.0667,0.0267,0.0844,0.0667,0.0578
5,5_16979.jpg,0.0444,0.12,0.0356,0.0178,0.0667,0.0311,0.0578,0.0667,0.0622
5,5_17013.jpg,0.0267,0.1244,0.0711,0.0089,0.0667,0.0356,0.0711,0.0667,0.04
5,5_17014.jpg,0.0844,0.1378,0.0222,0.0,0.0489,0.0267,0.0533,0.0667,0.04
5,5_17105.jpg,0.0533,0.0889,0.0533,0.0578,0.0711,0.0,0.0489,0.08,0.0
5,5_17115.jpg,0.08,0.0933,0.0356,0.0,0.0667,0.0,0.0578,0.0622,0.0
5,5_17116.jpg,0.0667,0.0756,0.0311,0.0178,0.0578,0.0,0.0578,0.0622,0.0
5,5_17272.jpg,0.0756,0.0978,0.0356,0.0044,0.08,0.0,0.0444,0.0844,0.0
5,5_17282.jpg,0.04,0.08,0.0356,0.0533,0.0667,0.0311,0.0356,0.0667,0.0489
5,5_17313.jpg,0.0667,0.0667,0.0311,0.0533,0.0667,0.0533,0.0178,0.0667,0.0622
5,5_17398.jpg,0.0756,0.0,0.0,0.0311,0.0667,0.0978,0.0667,0.0667,0.0756
5,5_17434.jpg,0.0222,0.08,0.0178,0.0622,0.0667,0.0578,0.0133,0.0711,0.0178
5,5_17457.jpg,0.04,0.0844,0.0089,0.0,0.0933,0.04,0.0222,0.0711,0.0267
5,5_17461.jpg,0.0578,0.0667,0.0267,0.0533,0.0667,0.0489,0.0444,0.0667,0.04
5,5_17491.jpg,0.0356,0.0667,0.0622,0.0267,0.0667,0.0444,0.0578,0.0667,0.04
5,5_17495.jpg,0.0533,0.0711,0.0,0.0489,0.0667,0.0533,0.0222,0.0667,0.0178
5,5_17542.jpg,0.0889,0.0667,0.0356,0.0311,0.0667,0.0978,0.0622,0.0667,0.0444
5,5_17572.jpg,0.0844,0.0667,0.0667,0.0533,0.0133,0.0,0.0533,0.0489,0.0
5,5_17573.jpg,0.0222,0.0667,0.0356,0.0533,0.0444,0.0,0.0356,0.0889,0.0
5,5_17575.jpg,0.0533,0.08,0.04,0.04,0.0667,0.0,0.0578,0.08,0.0
5,5_17578.jpg,0.0533,0.0667,0.0667,0.0533,0.0444,0.0,0.0578,0.0533,0.0
5,5_17592.jpg,0.0978,0.0667,0.0667,0.0444,0.0356,0.0,0.0667,0.0444,0.0
5,5_17599.jpg,0.0578,0.0667,0.0667,0.0578,0.0444,0.0,0.0756,0.0178,0.0
5,5_1760.jpg,0.1333,0.0667,0.0222,0.0489,0.0667,0.0356,0.0444,0.0667,0.0889
5,5_17619.jpg,0.0533,0.0622,0.0667,0.0756,0.0222,0.0,0.0489,0.0711,0.0
5,5_17622.jpg,0.0667,0.0667,0.0667,0.0444,0.0311,0.0,0.08,0.0044,0.0
5,5_17631.jpg,0.0844,0.0667,0.0667,0.0756,0.0444,0.0,0.0667,0.0356,0.0
5,5_17647.jpg,0.1022,0.08,0.0489,0.0133,0.0667,0.0089,0.0489,0.0667,0.0178
5,5_17648.jpg,0.0978,0.0711,0.0667,0.0578,0.0756,0.0,0.0578,0.0711,0.0
5,5_17762.jpg,0.1244,0.08,0.0578,0.0,0.0756,0.0,0.0622,0.0533,0.0
5,5_17765.jpg,0.0089,0.1378,0.0489,0.0978,0.0844,0.0,0.0844,0.0756,0.0089
5,5_17796.jpg,0.04,0.0667,0.0667,0.0667,0.0,0.0,0.0756,0.0178,0.0
5,5_17819.jpg,0.0444,0.0667,0.0533,0.0311,0.0356,0.0,0.0533,0.0578,0.0
5,5_17829.jpg,0.0533,0.0667,0.0489,0.0578,0.0089,0.0,0.0356,0.0489,0.0
5,5_1785.jpg,0.1156,0.1067,0.0622,0.0,0.0267,0.08,0.0444,0.0667,0.0756
5,5_1789.jpg,0.1378,0.0667,0.0667,0.0178,0.0667,0.0178,0.0711,0.0667,0.0444
5,5_17942.jpg,0.0222,0.0667,0.0667,0.0622,0.0089,0.0,0.0711,0.0089,0.0
5,5_17945.jpg,0.0578,0.0667,0.0533,0.0489,0.0178,0.0,0.0533,0.0489,0.0
5,5_17957.jpg,0.0444,0.0667,0.0533,0.0667,0.0,0.0,0.0933,0.0,0.0
5,5_17991.jpg,0.04,0.0533,0.0578,0.0222,0.0444,0.0,0.0933,0.0622,0.0
5,5_17992.jpg,0.0756,0.0667,0.0267,0.0133,0.0533,0.0,0.0267,0.0756,0.0
5,5_18130.jpg,0.1333,0.0667,0.0222,0.0489,0.0667,0.0356,0.0444,0.0667,0.0889
5,5_18155.jpg,0.1156,0.1067,0.0622,0.0,0.0267,0.08,0.0444,0.0667,0.0756
5,5_18159.jpg,0.1378,0.0667,0.0667,0.0178,0.0667,0.0178,0.0711,0.0667,0.0444
5,5_18226.jpg,0.1422,0.0667,0.0667,0.0178,0.0667,0.0489,0.0667,0.0667,0.08
5,5_18227.jpg,0.1111,0.0667,0.0667,0.0267,0.0667,0.0267,0.0711,0.0667,0.0756
5,5_18256.jpg,0.12,0.0667,0.0489,0.0044,0.0667,0.0533,0.0667,0.0667,0.0933
5,5_18264.jpg,0.1333,0.0667,0.0667,0.0044,0.0667,0.0667,0.0267,0.0667,0.0667
5,5_18364.jpg,0.1644,0.0667,0.0622,0.0222,0.0756,0.0089,0.0711,0.0711,0.0356
5,5_18366.jpg,0.0533,0.0756,0.04,0.0267,0.0667,0.0711,0.0444,0.0667,0.0622
5,5_18369.jpg,0.0,0.0978,0.0667,0.0356,0.0711,0.0089,0.0667,0.0889,0.0178
5,5_18373.jpg,0.0489,0.0667,0.0578,0.0267,0.0667,0.0044,0.1022,0.0667,0.0222
5,5_18413.jpg,0.0,0.1378,0.0311,0.0,0.0844,0.0622,0.0533,0.0667,0.0311
5,5_18486.jpg,0.0,0.1156,0.0489,0.0,0.0667,0.0,0.0578,0.0622,0.0
5,5_18508.jpg,0.0578,0.0844,0.0578,0.0,0.0711,0.0,0.0578,0.0756,0.0
5,5_1856.jpg,0.1422,0.0667,0.0667,0.0178,0.0667,0.0489,0.0667,0.0667,0.08
5,5_1857.jpg,0.1111,0.0667,0.0667,0.0267,0.0667,0.0267,0.0711,0.0667,0.0756
5,5_18635.jpg,0.0222,0.08,0.0667,0.0533,0.0222,0.0,0.0667,0.1156,0.0044
5,5_18636.jpg,0.0,0.1022,0.0667,0.0267,0.04,0.0,0.0667,0.1067,0.0
5,5_18740.jpg,0.0711,0.0667,0.0356,0.0267,0.0667,0.0578,0.0,0.0578,0.0622
5,5_18748.jpg,0.0667,0.0978,0.0178,0.0578,0.0667,0.0578,0.0222,0.0756,0.0267
5,5_18795.jpg,0.0711,0.0667,0.0356,0.08,0.0667,0.0356,0.0222,0.0667,0.0356
5,5_18855.jpg,0.1156,0.0667,0.0356,0.0578,0.0667,0.08,0.0,0.0222,0.0756
5,5_1886.jpg,0.12,0.0667,0.0489,0.0044,0.0667,0.0533,0.0667,0.0667,0.0933
5,5_18888.jpg,0.1067,0.0756,0.0,0.0489,0.0667,0.0756,0.0222,0.0667,0.0756
5,5_18899.jpg,0.0622,0.0667,0.0311,0.0311,0.0667,0.0533,0.04,0.0667,0.04
5,5_1894.jpg,0.1333,0.0667,0.0667,0.0044,0.0667,0.0667,0.0267,0.0667,0.0667
5,5_1994.jpg,0.1644,0.0667,0.0622,0.0222,0.0756,0.0089,0.0711,0.0711,0.0356
5,5_1996.jpg,0.0533,0.0756,0.04,0.0267,0.0667,0.0711,0.0444,0.0667,0.0622
5,5_1999.jpg,0.0,0.0978,0.0667,0.0356,0.0711,0.0089,0.0667,0.0889,0.0178
5,5_2003.jpg,0.0489,0.0667,0.0578,0.0267,0.0667,0.0044,0.1022,0.0667,0.0222
5,5_2043.jpg,0.0,0.1378,0.0311,0.0,0.0844,0.0622,0.0533,0.0667,0.0311
5,5_206.jpg,0.0844,0.1289,0.0133,0.0178,0.0667,0.0444,0.0222,0.0667,0.0667
5,5_2116.jpg,0.0,0.1156,0.0489,0.0,0.0667,0.0,0.0578,0.0622,0.0
5,5_2138.jpg,0.0578,0.0844,0.0578,0.0,0.0711,0.0,0.0578,0.0756,0.0
5,5_218.jpg,0.0978,0.1333,0.0489,0.0089,0.0667,0.04,0.0356,0.0667,0.0533
5,5_224.jpg,0.0222,0.1289,0.0444,0.0356,0.08,0.0,0.0533,0.0844,0.0
5,5_2304.jpg,0.0222,0.08,0.0667,0.0533,0.0222,0.0,0.0667,0.1156,0.0044
5,5_2305.jpg,0.0,0.1022,0.0667,0.0267,0.04,0.0,0.0667,0.1067,0.0
5,5_237.jpg,0.08,0.1333,0.0711,0.0,0.0489,0.0311,0.0444,0.0667,0.0533
5,5_2409.jpg,0.0711,0.0667,0.0356,0.0267,0.0667,0.0578,0.0,0.0578,0.0622
