Digito,Nombre Imagen,P. Cuadrante 1,P. Cuadrante 2,P. Cuadrante 3,P. Cuadrante 4,P. Cuadrante 5,P. Cuadrante 6,P. Cuadrante 7,P. Cuadrante 8,P. Cuadrante 9
0,0_103197.jpg,0.0489,0.08,0.0711,0.0667,0.0,0.0667,0.0622,0.0756,0.0222
0,0_103198.jpg,0.0444,0.0933,0.04,0.0667,0.0,0.0667,0.0533,0.0667,0.0622
0,0_103224.jpg,0.0,0.1689,0.0,0.0622,0.0044,0.0667,0.0622,0.0756,0.0444
0,0_10338.jpg,0.0178,0.0667,0.0889,0.0667,0.0489,0.0178,0.0978,0.0311,0.0
0,0_103490.jpg,0.0311,0.1022,0.0356,0.0711,0.0,0.0667,0.0756,0.0667,0.08
0,0_103569.jpg,0.0089,0.0978,0.04,0.0711,0.0267,0.0444,0.0578,0.0978,0.0222
0,0_103597.jpg,0.1511,0.1022,0.0533,0.0667,0.0,0.0667,0.0622,0.0667,0.0756
0,0_103604.jpg,0.16,0.0667,0.0622,0.0667,0.0,0.0667,0.0489,0.0667,0.08
0,0_103626.jpg,0.1111,0.0889,0.0711,0.0667,0.0,0.0667,0.0578,0.0667,0.0711
0,0_103646.jpg,0.1111,0.0844,0.0844,0.0667,0.0,0.0667,0.0578,0.0667,0.0756
0,0_103649.jpg,0.1022,0.0667,0.08,0.0667,0.0,0.0667,0.0489,0.0667,0.08
0,0_103669.jpg,0.0622,0.1244,0.0444,0.0667,0.0,0.0667,0.04,0.0889,0.0222
0,0_103671.jpg,0.0089,0.1378,0.0889,0.08,0.0267,0.0667,0.0578,0.0711,0.0533
0,0_103685.jpg,0.04,0.1067,0.0844,0.0667,0.0222,0.0667,0.0622,0.0756,0.04
0,0_103713.jpg,0.1644,0.0756,0.04,0.0667,0.0,0.0711,0.0578,0.0667,0.0889
0,0_103725.jpg,0.1733,0.0844,0.0444,0.0667,0.0,0.0667,0.0444,0.0667,0.0889
0,0_103757.jpg,0.12,0.0889,0.0622,0.0667,0.0,0.0667,0.0622,0.0667,0.0844
0,0_103806.jpg,0.1022,0.0978,0.0489,0.0667,0.0,0.0667,0.0444,0.0667,0.08
0,0_103814.jpg,0.0444,0.0889,0.0489,0.0667,0.0,0.0667,0.0356,0.0933,0.0178
0,0_103957.jpg,0.0444,0.1111,0.0578,0.0667,0.0,0.0711,0.08,0.0889,0.0267
0,0_104067.jpg,0.0222,0.0667,0.1022,0.0756,0.0,0.0667,0.0667,0.0711,0.0356
0,0_104077.jpg,0.0489,0.0622,0.0711,0.0667,0.0,0.0667,0.0889,0.08,0.0044
0,0_104078.jpg,0.0133,0.1111,0.1244,0.0667,0.0,0.0667,0.1022,0.0756,0.0267
0,0_104104.jpg,0.0178,0.0667,0.0844,0.0667,0.0,0.0711,0.0889,0.08,0.0489
0,0_104148.jpg,0.0044,0.12,0.0622,0.0667,0.0044,0.0622,0.0667,0.0933,0.0
0,0_104164.jpg,0.0578,0.0978,0.0489,0.0756,0.0,0.0711,0.0578,0.0667,0.0489
0,0_104179.jpg,0.0178,0.0667,0.0756,0.0667,0.0,0.0667,0.0622,0.0667,0.0578
0,0_104186.jpg,0.0533,0.1244,0.0756,0.0667,0.0044,0.0622,0.04,0.1111,0.0
0,0_104208.jpg,0.16,0.0667,0.0489,0.0622,0.0089,0.0667,0.0,0.0578,0.1067
0,0_104392.jpg,0.0756,0.0889,0.0578,0.0667,0.0,0.0711,0.0622,0.0667,0.0622
0,0_104440.jpg,0.0756,0.0667,0.1467,0.0667,0.0,0.0667,0.0622,0.0667,0.0444
0,0_104479.jpg,0.0444,0.0756,0.0622,0.0667,0.0,0.0667,0.0978,0.0667,0.08
0,0_104486.jpg,0.0356,0.0978,0.0578,0.0667,0.0,0.0667,0.0756,0.0667,0.0756
0,0_104498.jpg,0.0267,0.0667,0.0844,0.0667,0.0,0.0667,0.1022,0.0667,0.0667
0,0_104537.jpg,0.0978,0.0756,0.1289,0.0667,0.0,0.0667,0.0933,0.0711,0.0933
0,0_104556.jpg,0.0844,0.0978,0.1022,0.0933,0.0,0.0667,0.0889,0.0667,0.1022
0,0_104578.jpg,0.0667,0.0667,0.0844,0.0667,0.0,0.0667,0.08,0.0667,0.0622
0,0_104723.jpg,0.0533,0.1067,0.0711,0.0667,0.0,0.0711,0.0844,0.08,0.04
0,0_104728.jpg,0.0222,0.1111,0.0622,0.0711,0.0,0.0667,0.0622,0.0711,0.0667
0,0_104827.jpg,0.0933,0.0711,0.0711,0.0667,0.0,0.0667,0.0533,0.0844,0.04
0,0_104912.jpg,0.0889,0.0711,0.1156,0.0667,0.0,0.0667,0.0756,0.0756,0.0844
0,0_104917.jpg,0.0489,0.1333,0.0622,0.0756,0.0,0.0711,0.0711,0.0978,0.0578
0,0_105058.jpg,0.0267,0.1067,0.0311,0.0667,0.0,0.0667,0.0533,0.0933,0.0089
0,0_105077.jpg,0.0489,0.0756,0.0578,0.0667,0.0,0.0667,0.0533,0.0756,0.0267
0,0_105111.jpg,0.04,0.1067,0.0311,0.0667,0.0,0.0667,0.0489,0.0889,0.0178
0,0_105152.jpg,0.0444,0.1067,0.0533,0.0667,0.0,0.0667,0.0267,0.1067,0.0311
0,0_105181.jpg,0.0622,0.0844,0.0667,0.0667,0.0,0.0667,0.0267,0.0711,0.0756
0,0_105446.jpg,0.0667,0.0933,0.0489,0.0667,0.0,0.0667,0.04,0.0756,0.0356
0,0_105521.jpg,0.0622,0.0978,0.0444,0.0667,0.0,0.0667,0.0267,0.0889,0.0444
0,0_105558.jpg,0.04,0.0844,0.0667,0.0667,0.0,0.0667,0.0444,0.0889,0.0311
0,0_105574.jpg,0.0533,0.0933,0.0267,0.0711,0.0,0.0667,0.0311,0.1067,0.0089
0,0_105589.jpg,0.0711,0.0711,0.0578,0.0667,0.0,0.0667,0.0578,0.1067,0.0044
0,0_10559.jpg,0.0622,0.0711,0.04,0.0444,0.0222,0.0667,0.0,0.1067,0.0267
0,0_105626.jpg,0.0,0.0933,0.0756,0.0533,0.0311,0.0667,0.0578,0.0978,0.0044
0,0_105633.jpg,0.0,0.1556,0.0089,0.0267,0.04,0.0667,0.0444,0.1111,0.0044
0,0_105737.jpg,0.0,0.1244,0.0222,0.0533,0.0133,0.0667,0.0622,0.0711,0.0311
0,0_105773.jpg,0.08,0.1067,0.0311,0.0667,0.0,0.0711,0.0711,0.0933,0.0578
0,0_105958.jpg,0.0089,0.0667,0.0933,0.0667,0.0,0.0667,0.1022,0.0667,0.0444
0,0_106168.jpg,0.04,0.0933,0.0756,0.0667,0.0,0.0667,0.0933,0.0667,0.0711
0,0_10630.jpg,0.08,0.0756,0.0044,0.0667,0.0,0.0667,0.0356,0.0711,0.0356
0,0_106495.jpg,0.0222,0.1244,0.0756,0.0711,0.0,0.0667,0.0667,0.0756,0.0578
0,0_106900.jpg,0.0356,0.0667,0.0756,0.1067,0.0044,0.0711,0.0711,0.0667,0.04
0,0_107239.jpg,0.0222,0.0844,0.0978,0.0667,0.0533,0.0267,0.0756,0.0844,0.0
0,0_107433.jpg,0.0711,0.0756,0.0533,0.0667,0.0,0.0667,0.0667,0.0756,0.0667
0,0_107482.jpg,0.0,0.0933,0.0711,0.0444,0.0267,0.0667,0.0711,0.08,0.0311
0,0_107600.jpg,0.0578,0.0978,0.0133,0.0667,0.0,0.0711,0.0667,0.0667,0.0711
0,0_107610.jpg,0.0,0.1556,0.0,0.04,0.0578,0.0356,0.0311,0.0711,0.0667
0,0_107669.jpg,0.0311,0.1111,0.0711,0.0667,0.0,0.0667,0.0667,0.0756,0.0667
0,0_107851.jpg,0.0533,0.0844,0.0489,0.0667,0.0,0.0667,0.0267,0.0933,0.0356
0,0_107853.jpg,0.04,0.1067,0.0978,0.0711,0.0,0.0756,0.0533,0.0933,0.0444
0,0_107856.jpg,0.0622,0.1511,0.0311,0.0711,0.0,0.0711,0.0178,0.1111,0.0622
0,0_107883.jpg,0.0667,0.0667,0.0578,0.0667,0.0,0.0667,0.0711,0.0667,0.0667
0,0_1080.jpg,0.0667,0.1244,0.0667,0.0578,0.0089,0.0667,0.0578,0.0667,0.0667
0,0_108089.jpg,0.0578,0.0756,0.0889,0.0667,0.0,0.0667,0.0667,0.0933,0.0711
0,0_108248.jpg,0.0622,0.0756,0.0311,0.0667,0.0,0.0667,0.0533,0.0667,0.0711
0,0_108306.jpg,0.0222,0.1022,0.0444,0.0667,0.0178,0.0489,0.0311,0.1333,0.0
0,0_108308.jpg,0.1067,0.12,0.0044,0.0711,0.0,0.0756,0.0844,0.1022,0.0222
0,0_108455.jpg,0.0133,0.1111,0.0533,0.0667,0.0,0.0667,0.0667,0.0889,0.0489
0,0_108471.jpg,0.0,0.16,0.0,0.0667,0.0,0.0667,0.0356,0.1111,0.04
0,0_10851.jpg,0.1111,0.0667,0.0711,0.1156,0.0,0.0667,0.0133,0.0889,0.0489
0,0_108573.jpg,0.1333,0.0667,0.0711,0.0756,0.0,0.0711,0.1022,0.0667,0.08
0,0_108587.jpg,0.1289,0.0667,0.0933,0.0756,0.0,0.0756,0.0756,0.0756,0.0444
0,0_108670.jpg,0.0222,0.0844,0.0489,0.0889,0.0,0.0667,0.0711,0.08,0.0311
0,0_108883.jpg,0.0933,0.0667,0.0756,0.0667,0.0,0.0667,0.0489,0.0844,0.04
0,0_109104.jpg,0.0222,0.08,0.0533,0.0667,0.0,0.0667,0.08,0.0756,0.0444
0,0_10922.jpg,0.0978,0.0667,0.04,0.0667,0.0,0.0667,0.0444,0.0756,0.0267
0,0_109641.jpg,0.04,0.0756,0.0578,0.0311,0.0222,0.0667,0.0533,0.08,0.0089
0,0_109719.jpg,0.0622,0.0622,0.0711,0.0667,0.0,0.0667,0.0889,0.0667,0.0489
0,0_109769.jpg,0.1022,0.0933,0.04,0.0667,0.0,0.0711,0.0533,0.08,0.0267
0,0_109968.jpg,0.0222,0.1156,0.0444,0.0667,0.0,0.0756,0.0311,0.0667,0.0889
0,0_110022.jpg,0.0889,0.0667,0.0933,0.0667,0.0,0.0667,0.0489,0.0667,0.08
0,0_1103.jpg,0.1067,0.0711,0.0444,0.0667,0.0,0.0667,0.0756,0.0667,0.0756
0,0_110309.jpg,0.0222,0.1022,0.04,0.0667,0.0,0.0667,0.0622,0.08,0.0622
0,0_110545.jpg,0.0844,0.0978,0.0622,0.0667,0.0,0.0667,0.0444,0.0711,0.0711
0,0_110844.jpg,0.1067,0.0844,0.0222,0.0667,0.0,0.0667,0.0578,0.0667,0.0533
0,0_110913.jpg,0.04,0.1422,0.0489,0.0667,0.0,0.0667,0.0578,0.0756,0.0444
0,0_110933.jpg,0.0356,0.08,0.0622,0.0667,0.0,0.0667,0.0489,0.0889,0.0444
0,0_110936.jpg,0.0311,0.0933,0.0933,0.0667,0.0044,0.0667,0.0667,0.1156,0.0
0,0_110956.jpg,0.0356,0.1022,0.0578,0.0667,0.0,0.0667,0.0444,0.0889,0.04
0,0_110960.jpg,0.1022,0.0667,0.0933,0.0578,0.0,0.0667,0.08,0.0667,0.0622
0,0_111037.jpg,0.04,0.0978,0.0667,0.0667,0.0,0.0667,0.0667,0.08,0.0133
0,0_111112.jpg,0.0978,0.0711,0.08,0.0667,0.0,0.0667,0.0844,0.08,0.0311
0,0_111156.jpg,0.0178,0.1067,0.0444,0.0667,0.0,0.0667,0.04,0.0933,0.0089
0,0_1112.jpg,0.0489,0.1022,0.04,0.0267,0.0667,0.0667,0.0,0.0489,0.0756
0,0_111247.jpg,0.0711,0.0711,0.0489,0.0667,0.0,0.0622,0.08,0.0756,0.0622
0,0_111315.jpg,0.0,0.1644,0.0,0.0,0.1333,0.0,0.0,0.1422,0.0
0,0_111347.jpg,0.0756,0.0889,0.0933,0.0667,0.0,0.0667,0.1022,0.0667,0.0622
0,0_111352.jpg,0.08,0.0756,0.0667,0.0667,0.0,0.0667,0.0622,0.0667,0.0533
0,0_111408.jpg,0.0,0.1289,0.0533,0.0667,0.0133,0.0667,0.0844,0.0756,0.08
0,0_11143.jpg,0.0178,0.1422,0.0089,0.0,0.0667,0.0667,0.0,0.0978,0.0444
0,0_111551.jpg,0.0,0.1244,0.0178,0.0267,0.04,0.08,0.0933,0.0933,0.0578
0,0_111561.jpg,0.0533,0.0622,0.0533,0.0667,0.0,0.0667,0.0711,0.0711,0.0267
0,0_111807.jpg,0.0978,0.0667,0.1022,0.0667,0.0,0.0667,0.0978,0.0667,0.0311
0,0_111853.jpg,0.0889,0.0667,0.08,0.0667,0.0,0.0667,0.08,0.0667,0.08
0,0_111894.jpg,0.0356,0.1244,0.0,0.0667,0.0089,0.0578,0.0444,0.0844,0.0311
0,0_112044.jpg,0.0711,0.0667,0.1156,0.08,0.0,0.0667,0.0933,0.0667,0.0533
0,0_112051.jpg,0.04,0.0756,0.0,0.0667,0.0267,0.0444,0.0222,0.12,0.0
0,0_112069.jpg,0.0,0.0533,0.0933,0.0533,0.0622,0.0667,0.0667,0.0667,0.0622
0,0_112103.jpg,0.0,0.08,0.08,0.08,0.0489,0.0444,0.1067,0.0489,0.0
0,0_112128.jpg,0.0,0.1067,0.0489,0.0178,0.0978,0.0178,0.0356,0.12,0.0
0,0_112132.jpg,0.1111,0.0667,0.0356,0.0667,0.0,0.08,0.08,0.0667,0.0667
0,0_11214.jpg,0.0844,0.0711,0.0444,0.0667,0.0,0.0667,0.0667,0.0667,0.0578
0,0_112149.jpg,0.08,0.0711,0.04,0.0622,0.0089,0.0667,0.0,0.0889,0.0711
0,0_112169.jpg,0.0356,0.12,0.0311,0.0667,0.0,0.0667,0.0444,0.0667,0.08
0,0_112183.jpg,0.0533,0.08,0.0356,0.0756,0.0,0.0667,0.0889,0.0667,0.0844
0,0_112202.jpg,0.0622,0.0667,0.0578,0.1022,0.0,0.0711,0.0489,0.0667,0.0489
0,0_112210.jpg,0.0311,0.12,0.0711,0.0667,0.0044,0.0711,0.0844,0.0667,0.0267
0,0_112214.jpg,0.04,0.0844,0.0133,0.0622,0.0489,0.0667,0.12,0.0844,0.0844
0,0_112237.jpg,0.1067,0.0667,0.0933,0.0667,0.0133,0.0667,0.0756,0.0533,0.0
0,0_112381.jpg,0.0,0.0889,0.0667,0.04,0.0267,0.0667,0.0756,0.0711,0.0178
0,0_112480.jpg,0.0311,0.08,0.0533,0.0667,0.0044,0.0667,0.0711,0.0978,0.0
0,0_112595.jpg,0.0,0.1111,0.0667,0.0489,0.0178,0.0711,0.0578,0.0933,0.0356
0,0_112619.jpg,0.0711,0.0933,0.0756,0.0711,0.0,0.0667,0.0533,0.0711,0.0756
0,0_112682.jpg,0.0267,0.0711,0.0756,0.0711,0.0,0.0667,0.0889,0.0667,0.0622
0,0_112715.jpg,0.0889,0.0756,0.0444,0.0667,0.0,0.0667,0.0844,0.0667,0.0356
0,0_112755.jpg,0.0,0.0844,0.0578,0.0444,0.0222,0.0667,0.0889,0.0756,0.0089
0,0_112765.jpg,0.0311,0.0978,0.0667,0.0667,0.0,0.0667,0.0444,0.0844,0.04
0,0_112766.jpg,0.0089,0.0844,0.0667,0.0711,0.0089,0.0578,0.0578,0.0978,0.0
0,0_112884.jpg,0.0444,0.0844,0.1022,0.0667,0.0667,0.0667,0.0133,0.12,0.0178
0,0_112891.jpg,0.0,0.12,0.0,0.0356,0.12,0.0,0.0222,0.1644,0.0
0,0_112926.jpg,0.0044,0.12,0.0,0.0,0.1378,0.0,0.0,0.1511,0.0
0,0_112942.jpg,0.0844,0.0711,0.0667,0.0667,0.0,0.0667,0.0978,0.0667,0.0267
0,0_112952.jpg,0.08,0.1156,0.0489,0.0667,0.0,0.08,0.1111,0.0667,0.1111
0,0_112972.jpg,0.0,0.0533,0.0667,0.0178,0.0533,0.0667,0.0533,0.0756,0.04
0,0_112975.jpg,0.0044,0.1333,0.0578,0.0667,0.0,0.0667,0.0622,0.0711,0.0444
0,0_112995.jpg,0.0089,0.0978,0.0756,0.0667,0.0089,0.0578,0.0844,0.0933,0.0
0,0_113039.jpg,0.0,0.0978,0.0489,0.0622,0.0044,0.0667,0.0756,0.0711,0.0489
0,0_113054.jpg,0.0444,0.1156,0.0756,0.0667,0.0,0.0667,0.1022,0.0667,0.0756
0,0_113119.jpg,0.0756,0.0933,0.0889,0.0933,0.0,0.0711,0.1022,0.0711,0.0133
0,0_113124.jpg,0.0578,0.0667,0.0711,0.0756,0.0,0.0756,0.1244,0.08,0.0089
0,0_113178.jpg,0.1022,0.0844,0.08,0.0667,0.0,0.0667,0.08,0.0667,0.0533
0,0_113222.jpg,0.0,0.12,0.0489,0.0889,0.1022,0.0,0.0756,0.0533,0.0
0,0_113438.jpg,0.0267,0.0889,0.0133,0.04,0.0267,0.0667,0.0667,0.0844,0.0089
0,0_11435.jpg,0.0933,0.0667,0.1022,0.0667,0.0,0.0667,0.0844,0.0667,0.0444
0,0_1147.jpg,0.0844,0.0933,0.0267,0.0667,0.0,0.0667,0.0711,0.0667,0.0533
0,0_11506.jpg,0.0622,0.1289,0.0756,0.0667,0.0,0.0667,0.08,0.0667,0.0533
0,0_1151.jpg,0.0,0.2533,0.08,0.0667,0.0667,0.1022,0.0756,0.1333,0.0622
0,0_1154.jpg,0.0489,0.1111,0.0089,0.0756,0.0,0.0667,0.0267,0.08,0.0578
0,0_11727.jpg,0.0667,0.0578,0.0533,0.0667,0.0,0.0667,0.0711,0.0667,0.0311
0,0_11798.jpg,0.0489,0.0889,0.0489,0.0667,0.0,0.0667,0.0444,0.0756,0.0356
0,0_12019.jpg,0.0578,0.0756,0.0533,0.0667,0.0,0.0667,0.04,0.1067,0.0
0,0_12090.jpg,0.0311,0.1333,0.0533,0.0667,0.0,0.0667,0.0756,0.0756,0.0178
0,0_12311.jpg,0.04,0.0933,0.0578,0.0711,0.0133,0.0667,0.0489,0.0667,0.0489
0,0_1238.jpg,0.0222,0.0667,0.0756,0.1156,0.0,0.0667,0.0222,0.0667,0.0311
0,0_12382.jpg,0.0533,0.0756,0.0356,0.1022,0.0,0.0667,0.1156,0.0667,0.0533
0,0_1250.jpg,0.12,0.0667,0.0844,0.12,0.0,0.0667,0.0889,0.0667,0.0444
0,0_12603.jpg,0.0533,0.0667,0.0622,0.0667,0.0,0.0667,0.04,0.0756,0.0311
0,0_12674.jpg,0.0489,0.0667,0.0622,0.0667,0.0,0.0667,0.0756,0.0667,0.04
0,0_127.jpg,0.0844,0.0933,0.0844,0.08,0.0,0.0667,0.0578,0.0667,0.0667
0,0_12895.jpg,0.0222,0.0667,0.0489,0.0667,0.0,0.0667,0.0889,0.0667,0.0356
